SATELLITE_ID,OWNER_OPERATOR_ORG_CODE
35175,CASC
35176,CASC
35177,CASC
35178,CASC
35179,CASC
35180,CASC
35181,CASC
35182,CASC
35183,CASC
35184,CASC
35185,CASC
35186,CASC
35187,CASC
35188,CASC
35189,CASC
35190,CASC
35191,CASC
35192,CASC
35193,CASC
35194,CASC
35195,CASC
35196,CASC
35197,CASC
35198,CASC
35199,CASC
35200,CASC
35201,CASC
35202,CASC
35203,CASC
35204,CASC
35205,CASC
35206,CASC
35207,CASC
35208,CASC
35209,CASC
35210,CASC
35211,CASC
35212,CASC
35213,CASC
35214,CASC
35215,CASC
35216,CASC
35217,CASC
35218,CASC
35219,CASC
35220,CASC
35221,CASC
35222,CASC
35223,CASC
35224,CASC
35225,CASC
35226,CASC
35227,CASC
35228,CASC
35229,CASC
35230,CASC
35231,CASC
35232,CASC
35233,CASC
35234,CASC
35235,CASC
35236,CASC
35237,CASC
35238,CASC
35239,CASC
35240,CASC
35241,CASC
35242,CASC
35243,CASC
35244,CASC
35245,CASC
35246,CASC
35247,CASC
35248,CNSA
35249,CNSA
35250,CNSA
35251,CNSA
35252,CNSA
35253,KVR
35254,KVR
35255,KVR
35256,KVR
35257,KVR
35258,ESA
35259,ESA
35260,ESA
35261,ESA
35262,ESA
35263,KVR
35264,KVR
35265,KVR
35266,KVR
35267,KVR
35268,CNSA
35269,CNSA
35270,CNSA
35271,CASC
35272,CASC
35273,CASC
35274,CASC
35275,CASC
35276,RVSNR
35277,RVSNR
35278,KVR
35279,KVR
35280,KVR
35281,KVR
35282,KVR
35283,KVR
35284,KVR
35285,KVR
35286,KVR
35287,KVR
35288,KVR
35289,KVR
35290,KVR
35291,KVR
35292,KVR
35293,IRIDS
35294,IRIDS
35295,IRIDS
35296,IRIDS
35297,IRIDS
35298,IRIDS
35299,IRIDS
35300,IRIDS
35301,IRIDS
35302,IRIDS
35303,IRIDS
35304,IRIDS
35305,IRIDS
35306,IRIDS
35307,RVSNR
35308,RVSNR
35309,RVSNR
35310,RVSNR
35311,RVSNR
35312,RVSNR
35313,RVSNR
35314,RVSNR
35315,NASA
35316,NASA
35317,NASA
35318,CNSA
35319,CNSA
35320,CNSA
35321,CNSA
35322,CNSA
35323,CNSA
35324,CNSA
35325,CNSA
35326,CNSA
35327,CNSA
35328,CNSA
35329,CNSA
35330,CNSA
35331,CNSA
35332,CNSA
35333,CNSA
35334,CNSA
35335,ISRO
35336,ISRO
35337,ISRO
35338,ISRO
35339,ISRO
35340,ISRO
35341,ISRO
35342,ISRO
35343,ISRO
35344,ISRO
35345,ISRO
35346,ISRO
35347,ISRO
35348,ISRO
35349,ISRO
35350,ISRO
35351,ISRO
35352,RVSNR
35353,RVSNR
35354,RVSNR
35355,RVSNR
35356,RVSNR
35357,RVSNR
35358,RVSNR
35359,RVSNR
35360,RVSNR
35361,RVSNR
35362,MEAS
35363,SIS
35364,KVR
35365,KVR
35366,KVR
35367,KVR
35368,KVR
35369,KVR
35370,KVR
35371,KVR
35372,KVR
35373,KVR
35374,CNSA
35375,CNSA
35376,CNSA
35377,CNSA
35378,CNSA
35379,CNSA
35380,CNSA
35381,CNSA
35382,CNSA
35383,CNSA
35384,CNSA
35385,CNSA
35386,CNSA
35387,CNSA
35388,CNSA
35389,CNSA
35390,CNSA
35391,ESA
35392,ESA
35393,ESA
35394,JPL
35395,JPL
35396,JPL
35397,CNSA
35398,CNSA
35399,RVSNR
35400,RVSNR
35401,USAF
35402,USAF
35403,USAF
35404,CNSA
35405,CNSA
35406,KVR
35407,KVR
35408,AE
35409,AE
35410,NASA
35411,USAF
35412,KVR
35413,KTRAS
35414,NASA
35415,USAF
35416,USN
35417,CASC
35418,JAXA
35419,USAF
35420,RGMS
35421,USAF
35422,KVR
35423,KVR
35424,KVR
35425,NROC
35426,KVR
35427,KVR
35428,BOE
35429,KVR
35430,KVR
35431,KVR
35432,KVR
35433,KVR
35434,KVR
35435,KVR
35436,KVR
35437,KVR
35438,KVR
35439,KVR
35440,KVR
35441,KVR
35442,KVR
35443,KVR
35444,KVR
35445,KVR
35446,KVR
35447,KVR
35448,KVR
35449,KVR
35450,KVR
35451,KVR
35452,KVR
35453,KVR
35454,KVR
35455,KVR
35456,KVR
35457,KVR
35458,KVR
35459,KVR
35460,KVR
35461,KVR
35462,KVR
35463,KVR
35464,KVR
35465,KVR
35466,KVR
35467,KVR
35468,KVR
35469,KVR
35470,KVR
35471,KVR
35472,KVR
35473,KVR
35474,KVR
35475,KVR
35476,KVR
35477,IRIDS
35478,IRIDS
35479,IRIDS
35480,IRIDS
35481,IRIDS
35482,IRIDS
35483,IRIDS
35484,IRIDS
35485,IRIDS
35486,IRIDS
35487,IRIDS
35488,IRIDS
35489,IRIDS
35490,IRIDS
35491,NOAA
35492,BOE
35493,SIRX
35494,KHRR
35495,KHRR
35496,TERRE
35497,AE
35498,KVR
35499,KVR
35500,KVR
35501,KVR
35502,USAF
35503,USAF
35504,RVSN
35505,RVSN
35506,KVR
35507,MO
35508,MO
35509,MO
35510,MO
35511,MO
35512,MO
35513,MO
35514,MO
35515,KVR
35516,KVR
35517,AE
35518,KVR
35519,RVSNR
35520,RVSNR
35521,RVSNR
35522,RVSNR
35523,RVSNR
35524,RVSNR
35525,RVSNR
35526,USN
35527,USN
35528,USN
35529,USN
35530,RVSNR
35531,USAF
35532,USAF
35533,NASA
35534,USAF
35535,NASA
35536,ISRO
35537,ISRO
35538,KHRR
35539,KHRR
35540,KHRR
35541,KHRR
35542,KHRR
35543,KHRR
35544,KHRR
35545,KHRR
35546,KHRR
35547,CNSA
35548,CNSA
35549,CNSA
35550,CNSA
35551,CNSA
35552,CNSA
35553,CNSA
35554,CNSA
35555,CNSA
35556,CNSA
35557,CNSA
35558,CNSA
35559,CNSA
35560,CNSA
35561,CNSA
35562,CNSA
35563,CNSA
35564,CNSA
35565,CNSA
35566,CNSA
35567,CNSA
35568,BOE
35569,CASC
35570,GEYE
35571,CASC
35572,CASC
35573,CASC
35574,CASC
35575,CASC
35576,CNSA
35577,SIS
35578,ATSB
35579,SPX
35580,KVR
35581,KVR
35582,KVR
35583,KVR
35584,KVR
35585,KVR
35586,KVR
35587,KVR
35588,KVR
35589,KVR
35590,KVR
35591,KVR
35592,KVR
35593,KVR
35594,KVR
35595,KVR
35596,KVR
35597,KVR
35598,KVR
35599,KVR
35600,KVR
35601,KVR
35602,KVR
35603,KVR
35604,KVR
35605,KVR
35606,KVR
35607,KVR
35608,KVR
35609,KVR
35610,KVR
35611,KVR
35612,KVR
35613,KVR
35614,KVR
35615,IRIDS
35616,IRIDS
35617,IRIDS
35618,IRIDS
35619,IRIDS
35620,IRIDS
35621,IRIDS
35622,IRIDS
35623,IRIDS
35624,IRIDS
35625,IRIDS
35626,IRIDS
35627,IRIDS
35628,IRIDS
35629,IRIDS
35630,IRIDS
35631,IRIDS
35632,IRIDS
35633,NASA
35634,JAXA
35635,VMFR
35636,FKA
35637,KVR
35638,JAXA
35639,JAXA
35640,JAXA
35641,FKA
35642,KVR
35643,KVR
35644,KVR
35645,KVR
35646,KVR
35647,KVR
35648,KVR
35649,KVR
35650,KVR
35651,KVR
35652,KVR
35653,KVR
35654,KVR
35655,KVR
35656,KVR
35657,KVR
35658,KVR
35659,KVR
35660,KVR
35661,KVR
35662,KVR
35663,KVR
35664,KVR
35665,KVR
35666,KVR
35667,KVR
35668,KVR
35669,KVR
35670,KVR
35671,KVR
35672,KVR
35673,KVR
35674,KVR
35675,KVR
35676,KVR
35677,IRIDS
35678,IRIDS
35679,IRIDS
35680,IRIDS
35681,DEIMOS
35682,EIAST
35683,DMC
35684,SPQ
35685,INTA
35686,SPQ
35687,KTRAS
35688,KTRAS
35689,KTRAS
35690,TAMU
35691,USAF
35691,USN
35692,USAF
35692,USN
35693,USAF
35693,USN
35694,USAF
35694,USN
35695,USAF
35695,USN
35696,ASIA
35697,KHRR
35698,KHRR
35699,KVR
35700,KVR
35701,KVR
35702,KVR
35703,KVR
35704,KVR
35705,KVR
35706,KVR
35707,KVR
35708,KVR
35709,KVR
35710,KVR
35711,KVR
35712,KVR
35713,KVR
35714,KVR
35715,KVR
35716,KVR
35717,KVR
35718,KVR
35719,KVR
35720,KVR
35721,KVR
35722,KVR
35723,KVR
35724,KVR
35725,KVR
35726,KVR
35727,KVR
35728,KVR
35729,KVR
35730,KVR
35731,KVR
35732,IRIDS
35733,IRIDS
35734,IRIDS
35735,IRIDS
35736,IRIDS
35737,IRIDS
35738,IRIDS
35739,IRIDS
35740,IRIDS
35741,IRIDS
35742,IRIDS
35743,IRIDS
35744,IRIDS
35745,IRIDS
35746,IRIDS
35747,IRIDS
35748,IRIDS
35749,IRIDS
35750,IRIDS
35751,IRIDS
35752,USAF
35753,BOE
35754,BOE
35755,SKPJ
35756,OPTS
35757,AE
35758,AE
35759,KVR
35760,KVR
35761,KVR
35762,KVR
35763,KVR
35764,KVR
35765,KVR
35766,KVR
35767,KVR
35768,KVR
35769,KVR
35770,KVR
35771,KVR
35772,KVR
35773,KVR
35774,KVR
35775,KVR
35776,KVR
35777,KVR
35778,KVR
35779,KVR
35780,KVR
35781,KVR
35782,KVR
35783,KVR
35784,KVR
35785,KVR
35786,KVR
35787,KVR
35788,KVR
35789,KVR
35790,KVR
35791,KVR
35792,KVR
35793,KVR
35794,KVR
35795,KVR
35796,KVR
35797,IRIDS
35798,IRIDS
35799,IRIDS
35800,IRIDS
35801,IRIDS
35802,IRIDS
35803,IRIDS
35804,IRIDS
35805,IRIDS
35806,IRIDS
35807,IRIDS
35808,IRIDS
35809,IRIDS
35810,RVSNR
35811,NASA
35812,INDOS
35813,CASC
35814,NASA
35815,NROC
35816,LM
35817,JAXA
35818,JAXA
35819,JAXA
35820,JAXA
35821,KVR
35822,KVR
35823,KVR
35824,KVR
35825,KVR
35826,KVR
35827,KVR
35828,KVR
35829,KVR
35830,KVR
35831,KVR
35832,KVR
35833,KVR
35834,KVR
35835,KVR
35836,KVR
35837,KVR
35838,KVR
35839,KVR
35840,KVR
35841,KVR
35842,KVR
35843,KVR
35844,IRIDS
35845,IRIDS
35846,IRIDS
35847,IRIDS
35848,IRIDS
35849,IRIDS
35850,IRIDS
35851,IRIDS
35852,IRIDS
35853,IRIDS
35854,IRIDS
35855,IRIDS
35856,IRIDS
35857,IRIDS
35858,IRIDS
35859,IRIDS
35860,IRIDS
35861,IRIDS
35862,IRIDS
35863,IRIDS
35864,CASC
35865,FKA
35865,RGMS
35866,FKA
35867,NPOL
35868,FKA
35868,MGU
35869,UGATU
35870,CSIR
35871,NIIPP
35872,RVSNR
35873,TCAN
35874,KHRR
35875,KHRR
35876,KVR
35877,KVR
35878,KVR
35879,KVR
35880,KVR
35881,KVR
35882,KVR
35883,KVR
35884,KVR
35885,KVR
35886,KVR
35887,KVR
35888,KVR
35889,KVR
35890,KVR
35891,KVR
35892,KVR
35893,KVR
35894,KVR
35895,KVR
35896,KVR
35897,KVR
35898,KVR
35899,KVR
35900,KVR
35901,KVR
35902,KVR
35903,KVR
35904,KVR
35905,KVR
35906,KVR
35907,IRIDS
35908,IRIDS
35909,IRIDS
35910,IRIDS
35911,IRIDS
35912,IRIDS
35913,IRIDS
35914,IRIDS
35915,IRIDS
35916,IRIDS
35917,IRIDS
35918,IRIDS
35919,IRIDS
35920,IRIDS
35921,IRIDS
35922,IRIDS
35923,IRIDS
35924,IRIDS
35925,IRIDS
35926,IRIDS
35927,IRIDS
35928,IRIDS
35929,IRIDS
35930,IRIDS
35931,ISRO
35932,EPFL
35933,TUB1
35934,WURZ
35935,ITUTR
35936,ISRO
35937,USAF
35938,USAF
35939,BOE
35940,FKA
35941,KVR
35942,HISP
35943,BWEHR
35944,AE
35945,AE
35946,DGLO
35947,BOE
35948,FKA
35949,KVR
35950,JAXA
35951,USAF
35952,LM
35953,USAF
35954,USAF
35955,AE
35956,KVR
35957,KVR
35958,KVR
35959,KVR
35960,KVR
35961,KVR
35962,KVR
35963,KVR
35964,KVR
35965,KVR
35966,KVR
35967,KVR
35968,KVR
35969,KVR
35970,KVR
35971,KVR
35972,KVR
35973,KVR
35974,KVR
35975,KVR
35976,KVR
35977,KVR
35978,KVR
35979,KVR
35980,KVR
35981,KVR
35982,KVR
35983,KVR
35984,KVR
35985,KVR
35986,KVR
35987,KVR
35988,KVR
35989,KVR
35990,KVR
35991,KVR
35992,KVR
35993,KVR
35994,KVR
35995,KVR
35996,KVR
35997,KVR
35998,KVR
35999,KVR
36000,KVR
36001,KVR
36002,KVR
36003,KVR
36004,KVR
36005,KVR
36006,KVR
36007,KVR
36008,KVR
36009,IRIDS
36010,IRIDS
36011,IRIDS
36012,IRIDS
36013,IRIDS
36014,IRIDS
36015,IRIDS
36016,IRIDS
36017,IRIDS
36018,IRIDS
36019,IRIDS
36020,IRIDS
36021,IRIDS
36022,IRIDS
36023,IRIDS
36024,IRIDS
36025,IRIDS
36026,IRIDS
36027,IRIDS
36028,IRIDS
36029,IRIDS
36030,RVSNR
36031,RVSNR
36032,SES
36033,TNOR
36034,AE
36035,AE
36036,ESA
36037,ESA
36038,EUROK
36039,EUROK
36040,KVR
36041,KVR
36042,KVR
36043,KVR
36044,KVR
36045,KVR
36046,KVR
36047,KVR
36048,KVR
36049,KVR
36050,KVR
36051,KVR
36052,KVR
36053,KVR
36054,KVR
36055,KVR
36056,KVR
36057,KVR
36058,KVR
36059,KVR
36060,KVR
36061,KVR
36062,KVR
36063,KVR
36064,KVR
36065,KVR
36066,KVR
36067,KVR
36068,KVR
36069,KVR
36070,KVR
36071,KVR
36072,KVR
36073,KVR
36074,KVR
36075,KVR
36076,KVR
36077,KVR
36078,KVR
36079,KVR
36080,IRIDS
36081,IRIDS
36082,IRIDS
36083,IRIDS
36084,IRIDS
36085,IRIDS
36086,FKA
36087,FKA
36088,CASC
36089,CASC
36090,CASC
36091,CASC
36092,CASC
36093,CASC
36094,NASA
36095,KVR
36096,KVR
36097,INTELB
36098,LM
36099,USAF
36100,USAF
36101,EUTSA
36102,KHRR
36103,KHRR
36104,CSICE
36105,JAXA
36106,INTELB
36107,SIS
36108,USAF
36109,BOE
36110,PLA
36111,FKA
36111,KVR
36112,FKA
36112,KVR
36113,FKA
36113,KVR
36114,KHRR
36115,KVR
36116,KVR
36117,KHRR
36118,KHRR
36119,JPL
36120,BOE
36121,PLA
36122,CAMSAT
36123,CNSA
36124,CNES
36124,DGA
36125,AE
36126,KVR
36127,KVR
36128,KVR
36129,FKA
36130,KVR
36131,DTV
36132,KVR
36133,KHRR
36134,JPL
36135,CASC
36136,CASC
36137,CASC
36138,CASC
36139,CASC
36140,CASC
36141,CASC
36142,CASC
36143,CASC
36144,CASC
36145,CASC
36146,CASC
36147,CASC
36148,CASC
36149,CASC
36150,CASC
36151,CASC
36152,CASC
36153,CASC
36154,CASC
36155,CASC
36156,CASC
36157,CASC
36158,CASC
36159,CASC
36160,CASC
36161,CASC
36162,CASC
36163,CASC
36164,CASC
36165,CASC
36166,CASC
36167,CASC
36168,CASC
36169,CASC
36170,CASC
36171,CASC
36172,CASC
36173,CASC
36174,CASC
36175,CASC
36176,CASC
36177,CASC
36178,CASC
36179,CASC
36180,CASC
36181,CASC
36182,CASC
36183,CASC
36184,CASC
36185,CASC
36186,CASC
36187,CASC
36188,CASC
36189,CASC
36190,CASC
36191,CASC
36192,CASC
36193,CASC
36194,CASC
36195,CASC
36196,CASC
36197,CASC
36198,CASC
36199,CASC
36200,CASC
36201,CASC
36202,CASC
36203,CASC
36204,CASC
36205,CASC
36206,CASC
36207,CASC
36208,CASC
36209,CASC
36210,CASC
36211,CASC
36212,CASC
36213,CASC
36214,CASC
36215,CASC
36216,CASC
36217,CASC
36218,CASC
36219,CASC
36220,CASC
36221,CASC
36222,CASC
36223,CASC
36224,CASC
36225,CASC
36226,CASC
36227,CASC
36228,CASC
36229,CASC
36230,CASC
36231,CASC
36232,CASC
36233,CASC
36234,CASC
36235,CASC
36236,CASC
36237,CASC
36238,CASC
36239,CASC
36240,CASC
36241,CASC
36242,CASC
36243,CASC
36244,CASC
36245,CASC
36246,CASC
36247,CASC
36248,CASC
36249,CASC
36250,CASC
36251,CASC
36252,CASC
36253,CASC
36254,CASC
36255,CASC
36256,CASC
36257,CASC
36258,CASC
36259,CASC
36260,CASC
36261,CASC
36262,CASC
36263,CASC
36264,CASC
36265,CASC
36266,CASC
36267,CASC
36268,CASC
36269,CASC
36270,CASC
36271,CASC
36272,CASC
36273,CASC
36274,CASC
36275,CASC
36276,CASC
36277,CASC
36278,CASC
36279,CASC
36280,CASC
36281,CASC
36282,CASC
36283,CASC
36284,CASC
36285,FKA
36286,FKA
36287,CNSA
36288,CASC
36289,CASC
36290,CASC
36291,CASC
36292,CASC
36293,ISRO
36294,KVR
36295,NASA
36296,USAF
36297,RVSNR
36298,USAF
36299,VMFR
36300,PVO
36301,CRC
36302,KVR
36303,CNSA
36304,CNSA
36305,KVR
36306,KVR
36307,KVR
36308,KVR
36309,KVR
36310,JAXA
36311,JAXA
36312,JAXA
36313,JAXA
36314,JAXA
36315,JAXA
36316,JAXA
36317,CNSA
36318,RVSN
36319,RVSN
36320,RVSN
36321,RVSN
36322,RVSN
36323,RVSN
36324,RVSN
36325,RVSN
36326,RVSN
36327,RVSN
36328,RVSN
36329,RVSN
36330,RVSN
36331,RVSN
36332,RVSN
36333,RVSN
36334,RVSN
36335,RVSN
36336,RVSN
36337,RVSN
36338,RVSN
36339,RVSN
36340,RVSN
36341,RVSN
36342,RVSN
36343,RVSN
36344,RVSN
36345,RVSN
36346,RVSN
36347,RVSN
36348,RVSN
36349,RVSN
36350,RVSN
36351,RVSN
36352,RVSN
36353,RVSN
36354,RVSN
36355,RVSN
36356,RVSN
36357,RVSN
36358,KVR
36359,KHRR
36360,KHRR
36361,FKA
36362,KVR
36363,CNSA
36364,CNSA
36365,CNSA
36366,KVR
36367,KVR
36368,KVR
36369,KVR
36370,KVR
36371,KVR
36372,KVR
36373,KVR
36374,KVR
36375,KVR
36376,KVR
36377,KVR
36378,KVR
36379,KVR
36380,KVR
36381,KVR
36382,KVR
36383,KVR
36384,KVR
36385,KVR
36386,KVR
36387,KVR
36388,KVR
36389,IRIDS
36390,IRIDS
36391,IRIDS
36392,IRIDS
36393,IRIDS
36394,NASA
36395,NASA
36396,LM
36397,INTELS
36398,KHRR
36399,KHRR
36400,FKA
36400,KVR
36401,FKA
36401,KVR
36402,FKA
36402,KVR
36403,KHRR
36404,KHRR
36405,KHRR
36406,KVR
36407,KVR
36408,KVR
36409,KVR
36410,KVR
36411,NOAA
36412,BOE
36413,PLA
36414,PLA
36415,PLA
36416,CNSA
36417,CNSA
36418,CNSA
36419,KVR
36420,KVR
36421,KVR
36422,KVR
36423,KVR
36424,KVR
36425,KVR
36426,KVR
36427,KVR
36428,KVR
36429,KVR
36430,KVR
36431,KVR
36432,KVR
36433,KVR
36434,KVR
36435,KVR
36436,KVR
36437,KVR
36438,KVR
36439,KVR
36440,KVR
36441,KVR
36442,KVR
36443,KVR
36444,KVR
36445,KVR
36446,KVR
36447,KVR
36448,KVR
36449,KVR
36450,KVR
36451,KVR
36452,KVR
36453,KVR
36454,KVR
36455,KVR
36456,KVR
36457,KVR
36458,KVR
36459,KVR
36460,KVR
36461,KVR
36462,KVR
36463,KVR
36464,KVR
36465,KVR
36466,KVR
36467,KVR
36468,KVR
36469,KVR
36470,KVR
36471,KVR
36472,KVR
36473,KVR
36474,KVR
36475,KVR
36476,KVR
36477,KVR
36478,KVR
36479,KVR
36480,KVR
36481,KVR
36482,IRIDS
36483,IRIDS
36484,IRIDS
36485,IRIDS
36486,IRIDS
36487,IRIDS
36488,IRIDS
36489,IRIDS
36490,IRIDS
36491,IRIDS
36492,IRIDS
36493,IRIDS
36494,IRIDS
36495,IRIDS
36496,IRIDS
36497,IRIDS
36498,IRIDS
36499,DISH
36500,KHRR
36501,KHRR
36502,CNSA
36503,CNSA
36504,CNSA
36505,FKA
36506,KVR
36507,NASA
36508,ESA
36509,KTRAS
36510,KTRAS
36511,KVR
36512,KVR
36513,KVR
36514,USAF
36515,LM
36516,SES
36517,KHRR
36518,KHRR
36519,VMFR
36520,KVR
36521,FKA
36522,KVR
36523,KVR
36524,KVR
36525,KVR
36526,KVR
36527,KVR
36528,KVR
36529,KVR
36530,KVR
36531,KVR
36532,KVR
36533,KVR
36534,KVR
36535,KVR
36536,KVR
36537,KVR
36538,KVR
36539,KVR
36540,KVR
36541,KVR
36542,KVR
36543,KVR
36544,KVR
36545,KVR
36546,KVR
36547,KVR
36548,KVR
36549,KVR
36550,KVR
36551,KVR
36552,KVR
36553,KVR
36554,KVR
36555,KVR
36556,KVR
36557,KVR
36558,KVR
36559,KVR
36560,KVR
36561,KVR
36562,IRIDS
36563,IRIDS
36564,IRIDS
36565,IRIDS
36566,IRIDS
36567,IRIDS
36568,IRIDS
36569,IRIDS
36570,IRIDS
36571,JAXA
36572,NASA
36573,KAGO
36574,WASEDA
36575,SOKA
36576,JAXA
36577,JAXA
36578,UNIS
36579,JAXA
36580,JAXA
36581,SES
36582,BWEHR
36583,AE
36584,AE
36585,USAF
36586,BOE
36587,KHRR
36588,USEF
36589,EUROK
36590,CNSA
36591,CASC
36592,ARAB
36593,KHRR
36594,KHRR
36595,SPX
36596,CASC
36597,CASC
36598,CNES
36599,SSC
36600,KTRAS
36601,KTRAS
36602,KTRAS
36603,FKA
36604,KVR
36605,DLR
36605,EADS
36606,KTRAS
36607,KTRAS
36608,ISA
36609,ISA
36610,KVR
36611,KVR
36612,KVR
36613,KVR
36614,KVR
36615,KVR
36616,KVR
36617,KVR
36618,KVR
36619,KVR
36620,KVR
36621,KVR
36622,KVR
36623,KVR
36624,KVR
36625,KVR
36626,KVR
36627,KVR
36628,KVR
36629,KVR
36630,KVR
36631,KVR
36632,KVR
36633,KVR
36634,KVR
36635,KVR
36636,KVR
36637,KVR
36638,KVR
36639,KVR
36640,IRIDS
36641,IRIDS
36642,IRIDS
36643,IRIDS
36644,CASC
36645,CASC
36646,CASC
36647,CASC
36648,CASC
36649,CASC
36650,CASC
36651,CASC
36652,CASC
36653,CASC
36654,CASC
36655,CASC
36656,CASC
36657,CASC
36658,CASC
36659,CASC
36660,CASC
36661,CASC
36662,CASC
36663,CASC
36664,CASC
36665,CASC
36666,CASC
36667,CASC
36668,CASC
36669,CASC
36670,CASC
36671,CASC
36672,CASC
36673,CASC
36674,CASC
36675,CASC
36676,CASC
36677,CASC
36678,CASC
36679,CASC
36680,CASC
36681,CASC
36682,CASC
36683,CASC
36684,CASC
36685,CASC
36686,CASC
36687,CASC
36688,CASC
36689,CASC
36690,CASC
36691,CASC
36692,CASC
36693,CASC
36694,CASC
36695,CASC
36696,CASC
36697,CASC
36698,CASC
36699,CASC
36700,CASC
36701,CASC
36702,CASC
36703,CASC
36704,CASC
36705,CASC
36706,CASC
36707,CASC
36708,CASC
36709,CASC
36710,CASC
36711,CASC
36712,CASC
36713,CASC
36714,CASC
36715,CASC
36716,CASC
36717,CASC
36718,CASC
36719,CASC
36720,CASC
36721,CASC
36722,CASC
36723,CASC
36724,CASC
36725,CASC
36726,CASC
36727,CASC
36728,CASC
36729,CASC
36730,CASC
36731,CASC
36732,CASC
36733,CASC
36734,CASC
36735,CASC
36736,CASC
36737,CASC
36738,CASC
36739,CASC
36740,CASC
36741,CASC
36742,CASC
36743,CASC
36744,KARI
36745,ARAB
36746,AE
36747,AE
36748,FKA
36749,KVR
36750,KHRR
36751,KHRR
36752,KHRR
36753,KHRR
36754,KHRR
36755,KHRR
36756,KHRR
36757,KHRR
36758,KHRR
36759,KHRR
36760,KHRR
36761,KHRR
36762,KHRR
36763,KHRR
36764,KHRR
36765,KHRR
36766,KHRR
36767,KHRR
36768,KHRR
36769,KHRR
36770,KHRR
36771,KHRR
36772,KHRR
36773,KHRR
36774,KHRR
36775,KHRR
36776,KHRR
36777,KHRR
36778,KHRR
36779,KHRR
36780,KHRR
36781,KHRR
36782,KHRR
36783,KHRR
36784,KHRR
36785,KHRR
36786,KHRR
36787,KHRR
36788,KHRR
36789,KHRR
36790,KHRR
36791,KHRR
36792,DISH
36793,KHRR
36794,KHRR
36795,ISRO
36796,NMIT
36797,NSC
36798,ASAL
36799,SUPSI
36800,ISRO
36801,ISRO
36802,KHRR
36803,KHRR
36804,KHRR
36805,KHRR
36806,KHRR
36807,KHRR
36808,KHRR
36809,KHRR
36810,KHRR
36811,KHRR
36812,KHRR
36813,KHRR
36814,KHRR
36815,KHRR
36816,KHRR
36817,KHRR
36818,KHRR
36819,KHRR
36820,KHRR
36821,KVR
36822,KVR
36823,KVR
36824,FKA
36825,FKA
36826,FKA
36827,SSC
36828,CNSA
36829,CASC
36830,ERTU
36831,I-RASC
36831,RSQ
36832,AE
36833,AE
36834,PLA
36835,CNSA
36836,KHRR
36837,KHRR
36838,KHRR
36839,KHRR
36840,KHRR
36841,KHRR
36842,KHRR
36843,KHRR
36844,KHRR
36845,KHRR
36846,KHRR
36847,KHRR
36848,KVR
36849,KVR
36850,KVR
36851,KVR
36852,KVR
36853,KVR
36854,USAF
36855,USAF
36856,USAF
36857,KVR
36858,KVR
36859,KVR
36860,KVR
36861,KVR
36862,KVR
36863,KVR
36864,KVR
36865,KVR
36866,KVR
36867,KVR
36868,USAF
36869,LM
36870,JAXA
36871,JAXA
36872,JAXA
36873,JAXA
36874,JAXA
36875,KVR
36876,KVR
36877,KVR
36878,KVR
36879,KVR
36880,USAF
36881,USAF
36882,RVSN
36883,RVSN
36884,KVR
36885,KVR
36886,KVR
36887,KVR
36888,KVR
36889,KVR
36890,KVR
36891,KVR
36892,KVR
36893,KVR
36894,KVR
36895,KVR
36896,KVR
36897,KVR
36898,KVR
36899,KVR
36900,KVR
36901,KVR
36902,KVR
36903,KVR
36904,KVR
36905,KVR
36906,KVR
36907,KVR
36908,KVR
36909,KVR
36910,KVR
36911,KVR
36912,KVR
36913,KVR
36914,KVR
36915,KVR
36916,KVR
36917,KVR
36918,KVR
36919,KVR
36920,KVR
36921,KVR
36922,KVR
36923,KVR
36924,KVR
36925,KVR
36926,KVR
36927,KVR
36928,KVR
36929,KVR
36930,KVR
36931,KVR
36932,KVR
36933,KVR
36934,KVR
36935,KVR
36936,KVR
36937,KVR
36938,KVR
36939,KVR
36940,KVR
36941,KVR
36942,KVR
36943,KVR
36944,KVR
36945,KVR
36946,KVR
36947,KVR
36948,KVR
36949,KVR
36950,KVR
36951,KVR
36952,KVR
36953,KVR
36954,KVR
36955,KHRR
36956,KHRR
36957,KHRR
36958,KHRR
36959,KHRR
36960,KHRR
36961,KHRR
36962,KHRR
36963,KHRR
36964,KHRR
36965,CNSA
36966,CNSA
36967,CNSA
36968,CNSA
36969,CNSA
36970,CNSA
36971,CNSA
36972,KVR
36973,KVR
36974,KVR
36975,KHRR
36976,KHRR
36977,KHRR
36978,KHRR
36979,USAF
36980,USAF
36981,USAF
36982,USAF
36983,USAF
36984,USAF
36985,GZB
36986,CASC
36987,CASC
36988,CASC
36989,CASC
36990,CASC
36991,CASC
36992,CASC
36993,CASC
36994,CASC
36995,CASC
36996,CASC
36997,CASC
36998,CASC
36999,CASC
37000,CASC
37001,CASC
37002,CASC
37003,CASC
37004,CASC
37005,CASC
37006,CASC
37007,CASC
37008,CASC
37009,CASC
37010,CASC
37011,CASC
37012,CASC
37013,CASC
37014,CASC
37015,CASC
37016,CASC
37017,CASC
37018,CASC
37019,CASC
37020,CASC
37021,CASC
37022,CASC
37023,CASC
37024,CASC
37025,CASC
37026,CASC
37027,CASC
37028,CASC
37029,CASC
37030,CASC
37031,CASC
37032,CASC
37033,CASC
37034,CASC
37035,CASC
37036,CASC
37037,CASC
37038,CASC
