LAUNCH_ID,PAYLOAD_ORG_CODE
52978,NASDA
52979,UTOR
52980,NRL
52981,MSFC
52982,ISAS
52983,NRCC
52984,UMI
52985,ISAS
52985,USU
52986,AFCRL
52990,AFCRL
52991,RSRS
52991,UCW
52992,STO
52992,UIO
52995,ASE
52999,INTA
53002,MITLL
53003,OTR
53004,MITLL
53005,AFCRL
53006,AFCRL
53007,AFCRL
53008,AFCRL
53009,PITT
53010,MITLL
53011,PITT
53013,CIT
53014,UAF
53015,NRCC
53016,NRCC
53017,UAF
53019,UAF
53021,GSFC
53022,GSFC
53023,UAF
53031,JMA
53038,GMS
53039,GMS
53043,GMS
53045,GMS
53048,JMA
53052,GMS
53055,GMS
53060,JMA
53062,WFF
53065,WFF
53070,GMS
53092,GMS
53102,JMA
53103,GMS
53120,JMA
53134,GMS
53136,GMS
53145,JMA
53146,GMS
53149,GMS
53168,GMS
53175,GMS
53180,GMS
53183,JMA
53186,GMS
53191,GMS
53213,GMS
53232,JMA
53244,JMA
53245,GMS
53247,GMS
53258,GMS
53261,GMS
53263,GMS
53264,GMS
53266,JMA
53268,JMA
53275,GMS
53283,GMS
53287,GMS
53290,WFF
53298,JMA
53308,GMS
53317,JMA
53318,GMS
53326,GMS
53330,GMS
53337,JMA
53338,GMS
53349,GMS
53363,GMS
53367,JMA
53371,GMS
53381,JMA
53382,GMS
53388,GMS
53393,GMS
53399,GMS
53402,GMS
53403,GMS
53404,GMS
53405,GMS
53410,GMS
53412,GMS
53414,JMA
53415,GMS
53424,GMS
53428,GMS
53444,WFF
53449,JMA
53477,JMA
53481,JMA
53482,WFF
53488,GMS
53515,JMA
53522,PSU
53541,JMA
53564,JMA
53570,GMS
53582,GMS
53589,GMS
53596,WFF
53604,GMS
53609,GMS
53620,GMS
53623,GMS
53633,JMA
53634,GMS
53641,GMS
53651,WFF
53657,JMA
53658,GMS
53680,GMS
53693,JMA
53694,GMS
53715,GMS
53719,GMS
53723,JMA
53724,GMS
53727,WFF
53753,GMS
53759,JMA
53770,JMA
53771,GMS
53788,JMA
53796,NASDA
53801,JMA
53816,JMA
53829,GMS
53831,JMA
53838,JMA
53839,JMA
53847,JMA
53848,GMS
53849,GMS
53866,HOUS
53877,HOUS
53897,GMS
53904,GMS
54027,GMS
54096,PSU
54191,PRL
54192,PRL
54226,DLR
54227,DLR
54434,JMA
54436,JMA
54437,NRCC
54438,JMA
54442,JMA
54464,UCO
54482,ISRO
54483,ISRO
54484,ISRO
54485,ISRO
54486,GSFC
54487,GSFC
54488,ISRO
54489,ISRO
54490,ISRO
54491,ISRO
54492,ISRO
54493,ISRO
54494,ISRO
54495,ISRO
54496,ISRO
54497,ISRO
54498,ISRO
54499,ISRO
54500,ISRO
54501,ISRO
54502,ISRO
54503,ISRO
54504,ISRO
54505,ISRO
54506,ISRO
54507,ISRO
54508,ISRO
54509,ISRO
54510,ISRO
54511,ISRO
54512,ISRO
54513,ISRO
54514,ISRO
54515,ISRO
54516,ISRO
54517,ISRO
54518,ISRO
54519,ISRO
54520,ISRO
54521,ISRO
54522,ISRO
54523,ISRO
54524,ISRO
54525,ISRO
54526,ISRO
54527,ISRO
54528,ISRO
54529,ISRO
54530,ISRO
54531,AFGL
54531,PSRC
54548,GSFC
54549,GSFC
54550,GSFC
54551,GSFC
54552,GSFC
54555,DLR
54559,DLR
54560,UCO
54567,AFCRL
54571,UCB
54574,LASL
54578,AFCRL
54579,INPE
54580,LPARL
54580,LPSP
54581,UIUC
54585,HAO
54585,HCO
54587,AFGL
54587,UCL
54588,GSFC
54589,MPIK
54590,BERN
54590,UIO
54591,BERN
54591,UIO
54592,STO
54594,RAL
54596,PITT
54597,USCLA
54598,STO
54599,UCO
54600,MPIK
54600,RAL
54602,NASDA
54603,ISAS
54603,TAO
54604,AFCRL
54606,AFCRL
54606,INPE
54607,SSI
54608,ISAS
54609,NAG
54610,AFCRL
54611,AFCRL
54611,INPE
54612,AFCRL
54613,NRCC
54614,INPE
54614,MPE
54615,INPE
54615,MPE
54618,ISAS
54619,MPAE
54619,NDRE
54627,MPAE
54627,NDRE
54628,UCO
54631,LUX
54631,MIT
54632,GSFC
54633,UMN
54633,UNH
54636,NRL
54639,SAIC
54641,MPAE
54641,NDRE
54643,JHU
54644,MPAE
54644,NDRE
54647,PRL
54648,PRL
54649,PRL
54650,PRL
54723,INTA
54724,INTA
54725,INTA
54726,INTA
54727,INTA
54728,INTA
54729,INTA
54739,ISAS
54741,GSFC
54745,UCB
54746,AFCRL
54747,GSFC
54748,GSFC
54749,GSFC
54751,UMN
54759,ISAS
54760,TOK
54761,ISAS
54762,PITT
54766,PITT
54777,AERO
54782,NRL
54783,IAA
54785,UAF
54791,QUB
54792,QUB
54793,QUB
54794,QUB
54795,QUB
54796,QUB
54797,QUB
54798,UAF
54804,GMS
54809,JMA
54810,GMS
54823,GMS
54829,WFF
54830,WFF
54835,GMS
54837,JMA
54838,GMS
54840,WFF
54845,GMS
54851,GMS
54852,WFF
54853,GMS
54858,WFF
54859,GMS
54864,WFF
54867,GMS
54869,WFF
54870,WFF
54871,GMS
54872,WFF
54877,WFF
54882,WFF
54884,WFF
54887,WFF
54891,WFF
54893,WFF
54895,WFF
54896,WFF
54897,WFF
54898,WFF
54902,WFF
54904,WFF
54906,WFF
54907,WFF
54908,WFF
54911,WFF
54915,WFF
54918,WFF
54921,JMA
54922,JMA
54927,WFF
54932,GMS
54941,WFF
54942,WFF
54949,WFF
54961,JMA
54962,GMS
54966,GMS
54969,JMA
54975,GMS
54980,WFF
54981,WFF
54982,WFF
54983,WFF
54985,JMA
54986,GMS
54992,GMS
55000,GMS
55003,GMS
55004,GMS
55006,GMS
55010,GMS
55012,GMS
55015,JMA
55016,GMS
55019,GMS
55020,GMS
55022,GMS
55028,GMS
55030,GMS
55031,WFF
55032,WFF
55034,JMA
55035,GMS
55042,WFF
55046,JMA
55053,WFF
55054,WFF
55056,JMA
55066,JMA
55075,WFF
55083,WFF
55092,JMA
55110,JMA
55117,JMA
55124,JMA
55137,JMA
55141,WFF
55142,WFF
55143,NASDA
55145,JMA
55147,WFF
55148,JMA
55150,WFF
55152,WFF
55161,JMA
55162,WFF
55171,JMA
55174,WFF
55180,JMA
55182,WFF
55183,JMA
55188,GMS
55191,GMS
55194,GMS
55195,JMA
55197,GMS
55203,GMS
55208,GMS
55211,WFF
55213,WFF
55218,JMA
55222,JMA
55223,GMS
55225,GMS
55226,GMS
55227,WFF
55231,GMS
55233,GMS
55235,GMS
55238,JMA
55239,WFF
55240,GMS
55241,GMS
55242,WFF
55243,GMS
55245,JMA
55246,GMS
55252,JMA
55257,GMS
55258,WFF
55261,GMS
55263,JMA
55264,GMS
55265,GMS
55268,JMA
55269,AFGL
55270,AFGL
55271,WFF
55272,WFF
55273,WFF
55274,WFF
55275,WFF
55276,GSFC
55277,WFF
55278,GSFC
55283,JMA
55284,GMS
55285,GMS
55292,GMS
55299,GSFC
55300,GSFC
55301,WFF
55305,NASDA
55307,NASDA
55308,JMA
55351,WFF
55448,PSU
55453,WFF
55456,WFF
55478,WFF
55479,WFF
55492,PSU
55600,PSU
55631,WFF
55632,WFF
55633,WFF
55650,WFF
55651,WFF
55652,WFF
55684,WFF
55685,WFF
55702,VSSC
55717,WFF
55718,WFF
55719,WFF
55720,WFF
55724,WFF
55728,WFF
55730,WFF
55741,HOUS
55910,GSFC
55912,WFF
55941,DLR
55942,AFCRL
55943,BONN
55943,NDRE
55944,ISRO
55945,ISRO
55946,ISRO
55947,ISRO
55948,ISRO
55949,ISRO
55950,ISRO
55951,ISRO
55952,ISRO
55953,ISRO
55954,ISRO
55955,ISRO
55956,ISRO
55957,ISRO
55958,ISRO
55959,ISRO
55960,ISRO
55961,ISRO
55962,ISRO
55963,ISRO
55964,ISRO
55965,ISRO
55966,ISRO
55967,ISRO
55968,ISRO
55969,ISRO
55970,ISRO
55971,ISRO
55972,ISRO
55973,ISRO
55974,ISRO
55975,ISRO
55976,ISRO
55977,ISRO
55978,ISRO
55979,ISRO
55980,ISRO
55981,ISRO
55982,ISRO
55983,ISRO
55984,ISRO
55985,ISRO
55986,ISRO
55987,ISRO
55988,ISRO
55989,ISRO
55990,ISRO
55991,ISRO
55992,ISRO
55993,ISRO
55994,ISRO
55995,ISRO
55996,ISRO
55997,ISRO
55998,GSFC
55999,GSFC
56000,GSFC
56001,GSFC
56002,GSFC
56003,GSFC
56004,GSFC
56005,GSFC
56006,GSFC
56007,GSFC
56008,GSFC
56009,GSFC
56010,GSFC
56011,ISRO
56012,ISRO
56013,ISRO
56014,ISRO
56015,ISRO
56016,ISRO
56017,ISRO
56018,ISRO
56019,ISRO
56020,ISRO
56021,ISRO
56022,ISRO
56023,ISRO
56024,ISRO
56025,ISRO
56026,ISRO
56027,ISRO
56028,ISRO
56029,ISRO
56030,ISRO
56031,ISRO
56032,ISRO
56043,CAL
56051,INPE
56055,NRCC
56058,AFCRL
56060,MSFC
56062,PITT
56068,STAN
56071,GSFC
56073,GSFC
56076,UCO
56092,USU
56093,ISAS
56093,USU
56094,USCLA
56095,NASDA
56098,ISAS
56098,KOBE
56099,JHU
56100,PITT
56109,PITT
56111,ISAS
56112,ISAS
56114,GSFC
56117,UMI
56135,UCO
56136,UCO
56146,AN
56147,AFCRL
56148,AFCRL
56152,AFCRL
56153,BERG
56153,GSFC
56154,GSFC
56155,GSFC
56156,GSFC
56160,UCB
56161,JPL
56163,USU
56163,WFF
56166,MITLL
56170,WFF
56171,WFF
56172,WFF
56228,INTA
56229,INTA
56230,INTA
56231,INTA
56232,INTA
56233,INTA
56234,INTA
56235,INTA
56236,INTA
56237,INTA
56238,INTA
56239,INTA
56240,INTA
56241,INTA
56242,INTA
56243,INTA
56245,INTA
56265,ISRO
56279,UCO
56280,UMI
56281,UMI
56282,RIKEN
56283,KGI
56283,UIO
56285,SAIC
56286,NASDA
56290,NRCC
56294,UCO
56297,UIUC
56299,AFCRL
56300,CORN
56300,UIUC
56301,CORN
56302,NRL
56303,GSFC
56304,GSFC
56305,GSFC
56306,GSFC
56308,CORN
56309,UIUC
56311,CORN
56311,UIUC
56313,AFCRL
56316,CORN
56316,UAF
56317,CORN
56317,UAF
56320,UMN
56322,UMD
56324,AFCRL
56324,UUT
56325,AFCRL
56327,MPIK
56331,DLR
56333,NRCC
56334,DLR
56335,WFF
56341,JMA
56343,WFF
56344,WFF
56347,WFF
56351,JMA
56352,WFF
56353,WFF
56367,JMA
56370,WFF
56372,JMA
56379,JMA
56381,WFF
56382,GMS
56384,GMS
56388,JMA
56390,GMS
56394,WFF
56395,JMA
56396,GMS
56400,GMS
56403,GMS
56406,GMS
56408,WFF
56409,JMA
56411,GMS
56413,GMS
56415,WFF
56416,GMS
56418,GMS
56421,WFF
56423,JMA
56425,GMS
56426,JMA
56429,WFF
56431,GMS
56434,GMS
56435,GMS
56437,WFF
56439,WFF
56440,JMA
56446,WFF
56456,WFF
56458,WFF
56459,JMA
56462,WFF
56465,JMA
56466,WFF
56467,WFF
56469,JMA
56471,WFF
56475,WFF
56479,JMA
56481,WFF
56482,WFF
56484,GMS
56488,GMS
56490,JMA
56491,GMS
56492,WFF
56494,GMS
56497,GMS
56500,GMS
56502,JMA
56503,GMS
56504,GMS
56508,WFF
56515,WFF
56520,JMA
56522,JMA
56527,JMA
56531,WFF
56532,WFF
56536,WFF
56537,WFF
56539,WFF
56542,GMS
56544,GSFC
56549,WFF
56554,JMA
56556,WFF
56558,JMA
56563,JMA
56567,WFF
56569,WFF
56571,JMA
56581,WFF
56582,WFF
56583,JMA
56586,GMS
56591,WFF
56592,WFF
56597,GMS
56598,JMA
56601,BONN
56604,BONN
56605,BONN
56607,MPAE
56609,MPAE
56612,JMA
56613,WFF
56615,MPAE
56616,MPAE
56617,BONN
56619,WFF
56622,WFF
56630,JMA
56632,WFF
56633,BONN
56635,JMA
56638,BONN
56641,GMS
56644,JMA
56645,WFF
56646,BONN
56647,BONN
56651,JMA
56653,BONN
56654,BONN
56655,BONN
56656,BONN
56657,JMA
56659,GMS
56661,GMS
56664,JMA
56665,GMS
56667,WFF
56671,GMS
56674,GMS
56679,WFF
56680,GMS
56681,GMS
56683,WFF
56684,JMA
56685,WFF
56686,GMS
56689,GMS
56690,WFF
56694,GMS
56695,WFF
56699,JMA
56700,GMS
56703,GMS
56708,WFF
56709,JMA
56710,GMS
56712,WFF
56715,GMS
56716,WFF
56738,PRL
56740,PRL
56741,PRL
56742,PRL
56746,PRL
56747,PRL
56748,PRL
56749,PRL
56751,PRL
56752,PRL
56753,PRL
56755,PRL
56759,PRL
56760,PRL
56762,PRL
56771,WFF
56773,WFF
56829,AFCRL
56833,AFCRL
56836,AFCRL
56848,WFF
56850,WFF
56921,WFF
56937,HOUS
56940,WFF
56941,WFF
56945,BONN
56947,BONN
56948,HOUS
56949,BONN
56950,BONN
56952,WFF
56953,BONN
56956,BONN
56957,BONN
56961,BONN
56962,BONN
56963,BONN
56964,BONN
56965,BONN
56967,BONN
56968,BONN
56969,BONN
56970,WFF
56971,BONN
56972,BONN
56973,BONN
56974,BONN
56994,WFF
57002,WFF
57024,WFF
57025,PSU
57028,PSU
57029,PSU
57030,PSU
57032,WFF
57033,WFF
57034,WFF
57035,WFF
57036,WFF
57037,WFF
57038,WFF
57039,PSU
57040,PSU
57199,JMA
57211,STST
57223,SAND
57224,ISRO
57225,ISAS
57226,PITT
57227,MPIK
57228,ISRO
57229,ISRO
57230,ISRO
57231,ISRO
57232,ISRO
57233,ISRO
57234,ISRO
57235,ISRO
57236,ISRO
57237,ISRO
57238,ISRO
57239,ISRO
57240,ISRO
57241,ISRO
57242,ISRO
57243,ISRO
57244,ISRO
57245,ISRO
57246,ISRO
57247,ISRO
57248,ISRO
57249,ISRO
57250,ISRO
57251,ISRO
57252,ISRO
57253,ISRO
57254,ISRO
57255,ISRO
57256,ISRO
57257,ISRO
57258,ISRO
57259,ISRO
57260,ISRO
57261,ISRO
57262,ISRO
57263,ISRO
57264,ISRO
57265,ISRO
57266,ISRO
57267,ISRO
57268,ISRO
57269,ISRO
57270,ISRO
57271,ISRO
57272,ISRO
57273,ISRO
57274,ISRO
57275,ISRO
57276,ISRO
57277,ISRO
57278,ISRO
57279,ISRO
57280,ISRO
57281,ISRO
57282,ISRO
57283,ISRO
57284,ISRO
57285,ISRO
57286,ISRO
57287,ISRO
57288,ISRO
57289,INPE
57289,WFF
57290,INPE
57290,WFF
57291,INPE
57291,WFF
57292,INPE
57292,WFF
57293,INPE
57293,WFF
57294,INPE
57294,WFF
57295,ISRO
57296,ISRO
57297,ISRO
57298,ISRO
57299,ISRO
57300,ISRO
57301,ISRO
57302,ISRO
57303,ISRO
57304,ISRO
57305,GSFC
57306,GSFC
57307,GSFC
57308,GSFC
57309,GSFC
57310,GSFC
57311,GSFC
57312,GSFC
57313,GSFC
57314,GSFC
57315,INPE
57315,WFF
57316,ISRO
57317,ISRO
57318,ISRO
57319,ISRO
57320,ISRO
57321,ISRO
57322,ISRO
57323,ISRO
57324,ISRO
57325,ISRO
57326,ISRO
57327,ISRO
57330,MISU
57330,RAL
57330,UIO
57331,MISU
57331,RAL
57331,UIO
57339,GSFC
57341,INPE
57342,BU
57343,CORN
57345,UMI
57346,GSFC
57347,PSU
57354,GSFC
57356,UCO
57362,PRIN
57365,UMI
57366,UIO
57367,UIUC
57372,INPE
57374,GSFC
57378,INTA
57379,INTA
57380,INTA
57385,TSAO
57386,TSAO
57387,TSAO
57388,TSAO
57486,INTA
57487,INTA
57488,INTA
57489,INTA
57490,INTA
57491,INTA
57492,INTA
57493,INTA
57494,INTA
57543,BONN
57543,NDRE
57544,NAG
57545,BONN
57545,NDRE
57546,UCO
57550,BONN
57550,NDRE
57551,MITLL
57552,MPAE
57552,UIO
57553,BONN
57553,NDRE
57553,WUPP
57554,OSLO
57554,UIO
57555,MITLL
57556,UCB
57557,UCB
57558,BONN
57558,NDRE
57558,WUPP
57559,OSLO
57559,UIO
57560,WUPP
57561,BONN
57561,NDRE
57562,BONN
57562,NDRE
57563,PITT
57565,GSFC
57566,UMI
57567,NRCC
57568,UCO
57570,NRCC
57571,JHU
57574,GSFC
57577,GSFC
57578,CORN
57578,UAF
57579,UAF
57580,NIPR
57586,DLR
57587,NIPR
57588,UWI
57589,GSFC
57590,AES
57591,DLR
57593,NIPR
57597,UCO
57598,UCO
57603,BONN
57604,BONN
57607,BONN
57608,BONN
57610,WFF
57613,JMA
57617,JMA
57620,WFF
57622,JMA
57634,JMA
57636,WFF
57655,BONN
57658,JMA
57665,WFF
57666,BONN
57677,BONN
57680,JMA
57684,WFF
57688,BONN
57694,WFF
57696,JMA
57699,BONN
57701,JMA
57706,JMA
57711,JMA
57718,WFF
57722,JMA
57728,WFF
57729,JMA
57743,WFF
57745,JMA
57758,JMA
57768,JMA
57776,BONN
57787,JMA
57790,GSFC
57796,JMA
57809,BONN
57818,WFF
57824,JMA
57828,WFF
57836,JMA
57843,WFF
57863,JMA
57872,WFF
57875,BONN
57883,JMA
57886,JMA
57888,JMA
57892,WFF
57898,JMA
57907,JMA
57908,BONN
57926,JMA
57948,JMA
57963,BONN
57964,JMA
57972,JMA
57974,BONN
57983,JMA
57993,JMA
58000,BONN
58003,JMA
58005,BONN
58010,BONN
58017,WFF
58020,BONN
58022,BONN
58024,JMA
58026,BONN
58029,BONN
58030,BONN
58031,BONN
58034,BONN
58036,JMA
58048,WFF
58049,BONN
58051,BONN
58052,MPAE
58053,BONN
58054,BONN
58055,BONN
58057,BONN
58058,BONN
58068,WFF
58069,BONN
58074,PSU
58077,WFF
58080,BONN
58083,WFF
58090,WFF
58091,BONN
58098,VSSC
58102,BONN
58113,BONN
58124,BONN
58135,BONN
58142,BONN
58143,BONN
58145,BONN
58146,BONN
58147,BONN
58148,BONN
58149,BONN
58150,BONN
58151,BONN
58152,BONN
58153,BONN
58154,BONN
58155,BONN
58156,BONN
58157,BONN
58158,BONN
58159,BONN
58160,BONN
58162,BONN
58163,BONN
58164,BONN
58165,BONN
58168,BONN
58170,BONN
58172,BONN
58174,BONN
58175,BONN
58177,BONN
58178,BONN
58179,BONN
58180,BONN
58181,BONN
58182,WFF
58184,BONN
58185,BONN
58186,BONN
58187,BONN
58188,BONN
58189,BONN
58190,BONN
58191,BONN
58192,BONN
58193,BONN
58194,BONN
58195,BONN
58196,BONN
58197,BONN
58198,BONN
58200,BONN
58201,PSU
58202,BONN
58212,WFF
58217,PSU
58218,PSU
58219,PSU
58220,GSFC
58221,PSU
58223,WFF
58347,BONN
58349,ASE
58354,JMA
58356,WFF
58358,WFF
58359,INPE
58361,WFF
58362,WFF
58363,SAND
58369,PITT
58370,ISRO
58371,ISRO
58372,ISRO
58373,ISRO
58374,ISRO
58375,ISRO
58376,ISRO
58377,ISRO
58378,ISRO
58379,ISRO
58380,ISRO
58381,ISRO
58382,ISRO
58383,ISRO
58384,ISRO
58385,ISRO
58386,ISRO
58387,ISRO
58388,ISRO
58389,ISRO
58390,ISRO
58391,ISRO
58392,ISRO
58393,ISRO
58394,ISRO
58395,ISRO
58396,ISRO
58397,ISRO
58398,ISRO
58399,ISRO
58400,ISRO
58401,ISRO
58402,ISRO
58403,ISRO
58404,ISRO
58405,ISRO
58406,ISRO
58407,ISRO
58408,ISRO
58409,ISRO
58410,ISRO
58411,ISRO
58412,ISRO
58413,ISRO
58414,ISRO
58415,ISRO
58416,ISRO
58417,ISRO
58418,ISRO
58419,GSFC
58420,GSFC
58421,GSFC
58422,GSFC
58423,GSFC
58424,GSFC
58425,GSFC
58426,GSFC
58427,GSFC
58438,SAND
58451,PITT
58452,PSU
58453,PSU
58454,GSFC
58455,GSFC
58456,PITT
58458,NAG
58458,UCB
58460,UMI
58462,SAND
58468,SAND
58469,PSU
58471,LPARL
58471,LPSP
58472,ISRO
58477,NDRE
58477,SWRI
58479,AFCRL
58480,MSFC
58483,INPE
58484,ISAS
58484,USU
58486,PITT
58490,SAND
58491,INTA
58493,INTA
58494,INTA
58514,SAND
58523,JHU
58534,CORN
58545,UCB
58547,INTA
58548,INTA
58552,UMI
58563,MPAE
58563,UIO
58579,ISAS
58580,UMI
58581,UCO
58582,UMN
58582,UNH
58583,UMN
58583,UNH
58584,ISAS
58585,NRCC
58586,NRCC
58587,DLR
58589,DLR
58595,CORN
58600,UAF
58601,AFCRL
58603,LUX
58603,MIT
58604,CORN
58605,CORN
58606,PITT
58607,PITT
58608,GSFC
58611,GSFC
58612,PSU
58614,PRIN
58615,DLR
58617,DLR
58618,AES
58619,MPIK
58623,NIPR
58630,AFCRL
58631,JHU
58634,AFCRL
58640,UIUC
58641,UIUC
58643,NIPR
58649,JMA
58665,JMA
58681,JMA
58686,JMA
58710,JMA
58712,JMA
58723,JMA
58731,JMA
58739,JMA
58753,JMA
58761,JMA
58773,JMA
58784,JMA
58786,WFF
58787,GMS
58788,GMS
58789,GMS
58790,GMS
58791,GMS
58792,GMS
58793,WFF
58796,JMA
58803,WFF
58804,WFF
58805,JMA
58807,WFF
58813,GMS
58815,JMA
58816,WFF
58818,WFF
58819,WFF
58820,WFF
58825,JMA
58832,WFF
58834,JMA
58837,WFF
58842,GMS
58844,WFF
58845,GMS
58846,GMS
58853,JMA
58855,GMS
58857,GMS
58858,GMS
58866,WFF
58867,JMA
58868,GMS
58869,WFF
58870,JMA
58871,GMS
58873,WFF
58874,GMS
58896,JMA
58897,WFF
58899,WFF
58901,WFF
58902,WFF
58903,WFF
58904,WFF
58905,WFF
58906,JMA
58908,WFF
58912,WFF
58914,WFF
58915,WFF
58918,JMA
58919,WFF
58921,WFF
58924,JMA
58925,WFF
58926,JMA
58928,JMA
58929,JMA
58930,JMA
58931,JMA
58932,NIPR
58933,NIPR
58934,NIPR
58935,NIPR
58936,NIPR
58937,NIPR
58939,NIPR
58940,NIPR
58941,NIPR
58942,NIPR
58943,NIPR
58944,ISAS
58951,JMA
58962,JMA
58974,JMA
58977,JMA
58988,JMA
58997,JMA
59000,WFF
59001,WFF
59002,WFF
59013,PSU
59014,PSU
59028,WFF
59075,WFF
59077,WFF
59078,WFF
59164,GMS
59305,CAL
59305,PSU
59309,SAND
59319,ISRO
59320,ISRO
59321,ISRO
59322,ISRO
59323,ISRO
59324,ISRO
59325,ISRO
59326,ISRO
59327,ISRO
59328,ISRO
59330,ISRO
59331,ISRO
59332,ISRO
59333,ISRO
59334,ISRO
59335,ISRO
59336,ISRO
59337,ISRO
59338,ISRO
59339,ISRO
59340,ISRO
59341,ISRO
59342,ISRO
59343,ISRO
59344,ISRO
59345,ISRO
59346,ISRO
59347,ISRO
59348,ISRO
59349,ISRO
59350,ISRO
59351,ISRO
59352,ISRO
59353,ISRO
59354,ISRO
59355,ISRO
59356,ISRO
59357,ISRO
59358,ISRO
59359,ISRO
59360,ISRO
59361,ISRO
59362,ISRO
59363,ISRO
59364,ISRO
59365,ISRO
59366,ISRO
59367,ISRO
59368,ISRO
59369,ISRO
59370,ISRO
59371,ISRO
59372,ISRO
59373,ISRO
59374,ISRO
59375,ISRO
59376,ISRO
59377,ISRO
59378,ISRO
59379,ISRO
59380,ISRO
59381,ISRO
59382,ISRO
59383,ISRO
59384,ISRO
59385,ISRO
59386,ISRO
59387,ISRO
59388,ISRO
59389,ISRO
59390,ISRO
59391,ISRO
59392,ISRO
59393,ISRO
59394,ISRO
59395,ISRO
59396,ISRO
59397,ISRO
59398,ISRO
59399,ISRO
59400,ISRO
59401,ISRO
59402,ISRO
59403,ISRO
59404,ISRO
59405,ISRO
59406,ISRO
59407,ISRO
59408,ISRO
59409,ISRO
59410,ISRO
59411,ISRO
59412,ISRO
59413,ISRO
59414,ISRO
59415,ISRO
59416,ISRO
59417,ISRO
59418,ISRO
59431,GSFC
59432,SAO
59433,INPE
59442,IRF
59444,PSU
59446,IRF
59447,GSFC
59449,NPL
59449,PRL
59451,NPL
59451,PRL
59452,NPL
59452,PRL
59453,NPL
59453,PRL
59469,NPL
59469,PRL
59505,SWRI
59516,ISAS
59516,UNK
59524,UWI
59530,ISAS
59530,RIKK
59534,NRL
59535,JHU
59538,GSFC
59539,UCO
59540,NRL
59541,JHU
59545,GSFC
59546,UAF
59547,AFCRL
59548,GSFC
59549,PITT
59550,UCB
59551,UMD
59552,PITT
59553,BU
59554,DLR
59555,DLR
59556,UAH
59557,UAF
59579,GSFC
59580,PSU
59581,PSU
59586,90SMW
59591,SAC
59599,SDIO
59600,ISAS
59600,TOK
59614,JMA
59623,JMA
59626,JMA
59635,JMA
59639,JMA
59646,JMA
59649,JMA
59652,JMA
59659,JMA
59664,JMA
59672,JMA
59678,GMS
59679,JMA
59684,GMS
59688,GMS
59689,GMS
59692,JMA
59693,GMS
59696,JMA
59699,GMS
59714,JMA
59722,JMA
59724,JMA
59732,JMA
59736,JMA
59744,JMA
59749,JMA
59754,JMA
59757,JMA
59760,ISAS
59761,ISAS
59763,JMA
59764,JMA
59765,JMA
59767,JMA
59768,GMS
59769,GMS
59772,JMA
59773,GMS
59776,GMS
59777,GMS
59780,GMS
59784,GMS
59786,GMS
59788,GMS
59789,GMS
59791,JMA
59792,GMS
59793,IITM
59793,VSSC
59795,GMS
59798,JMA
59800,GMS
59801,GMS
59805,GMS
59807,GMS
59808,JMA
59809,GMS
59813,GMS
59815,GMS
59816,GMS
59817,GMS
59818,JMA
59822,JMA
59835,JMA
59839,JMA
59840,JMA
59850,IITM
59850,VSSC
59927,USU
59930,USU
59931,USU
59935,USU
59936,USU
59972,IITM
59972,VSSC
59989,IITM
59989,VSSC
59990,IITM
59990,VSSC
59991,IITM
59991,VSSC
59992,IITM
59992,VSSC
59993,IITM
59993,VSSC
59995,IITM
59995,VSSC
59996,IITM
59996,VSSC
60009,GSFC
60010,GSFC
60011,GSFC
60012,GSFC
60013,GSFC
60014,GSFC
60015,IITM
60015,VSSC
60019,IITM
60019,VSSC
60023,IITM
60023,VSSC
60030,IITM
60030,VSSC
60035,IITM
60035,VSSC
60042,IITM
60042,VSSC
60205,UCB
60220,DLR
60223,BONN
60225,DNA
60226,DNA
60227,DNA
60228,DNA
60229,DNA
60234,ISRO
60235,ISRO
60236,ISRO
60237,ISRO
60238,ISRO
60239,ISRO
60240,ISRO
60241,ISRO
60242,ISRO
60243,ISRO
60244,ISRO
60245,ISRO
60246,ISRO
60247,ISRO
60248,ISRO
60249,ISRO
60250,ISRO
60251,ISRO
60252,ISRO
60253,ISRO
60254,ISRO
60255,ISRO
60256,ISRO
60257,ISRO
60258,ISRO
60259,ISRO
60260,ISRO
60261,ISRO
60262,ISRO
60263,ISRO
60264,ISRO
60265,ISRO
60266,ISRO
60267,ISRO
60268,ISRO
60269,ISRO
60270,ISRO
60271,ISRO
60272,ISRO
60273,ISRO
60274,LAPAN
60275,ISRO
60276,ISRO
60277,ISRO
60278,ISRO
60279,ISRO
60280,ISRO
60281,ISRO
60282,ISRO
60283,ISRO
60284,ISRO
60285,ISRO
60286,ISRO
60306,GSFC
60309,PSU
60310,GSFC
60315,UCO
60324,CORN
60325,BU
60326,AFCRL
60327,ASE
60330,MPE
60330,TUBI
60348,UCB
60350,MITLL
60353,BONN
60353,NDRE
60354,PSU
60355,UIUC
60360,NDRE
60361,BONN
60361,NDRE
60363,GSFC
60364,PSU
60365,UIUC
60366,MSFC
60366,STAN
60368,GSFC
60369,90SMW
60370,INPE
60372,NDRE
60374,BONN
60374,NDRE
60375,PSU
60376,UIUC
60377,PSU
60378,MITLL
60379,UCO
60380,CAL
60382,ASE
60384,NRL
60385,AFCRL
60385,USU
60387,FREIB
60387,PRL
60389,SDIO
60409,SDIO
60460,SAMSO
60463,ISAS
60466,91MW
60467,PITT
60468,UMN
60470,321SMW
60470,90SMW
60473,MPIK
60474,UMI
60475,TOK
