LAUNCH_ID,AGENCY_ORG_CODE
49177,MRN
49178,NASA
49179,MRN
49180,MRN
49181,MRN
49182,MRN
49183,MRN
49184,MRN
49185,MRN
49186,MRN
49187,MRN
49188,MRN
49189,MRN
49190,AN
49191,MRN
49192,MRN
49193,MRN
49194,MRN
49195,MRN
49196,MRN
49197,MRN
49198,GMS
49199,MRN
49200,MRN
49201,MRN
49202,MRN
49203,MRN
49204,MRN
49205,MRN
49206,MRN
49207,MRN
49208,MRN
49209,MRN
49210,MRN
49211,MRN
49212,GMS
49213,MRN
49214,MRN
49215,MRN
49216,MRN
49217,MRN
49218,MRN
49219,MRN
49220,GMS
49221,MRN
49222,MRN
49223,MRN
49224,MRN
49225,AN
49226,MRN
49227,MRN
49228,AN
49229,MRN
49230,MRN
49231,MRN
49232,MRN
49233,MRN
49234,MRN
49235,MRN
49236,GMS
49237,MRN
49238,MRN
49239,MRN
49240,GMS
49241,MRN
49242,MRN
49243,MRN
49244,MRN
49245,MRN
49246,MRN
49247,MRN
49248,MRN
49249,MRN
49250,MRN
49251,MRN
49252,MRN
49253,MRN
49254,NASA
49255,AN
49256,GMS
49257,GMS
49258,AN
49259,AN
49260,MRN
49261,GMS
49262,MRN
49263,MRN
49264,MRN
49265,MRN
49266,GMS
49267,MRN
49268,MRN
49269,MRN
49270,MRN
49271,MRN
49272,MRN
49273,MRN
49274,MRN
49275,MRN
49276,MRN
49277,MRN
49278,MRN
49279,MRN
49280,MRN
49281,GMS
49282,MRN
49283,MRN
49284,MRN
49285,MRN
49286,MRN
49287,MRN
49288,MRN
49289,MRN
49290,MRN
49291,MRN
49292,MRN
49293,MRN
49294,MRN
49295,MRN
49296,MRN
49297,MRN
49298,MRN
49299,GMS
49300,MRN
49301,MRN
49302,MRN
49303,MRN
49304,MRN
49305,MRN
49306,MRN
49307,MRN
49308,MRN
49309,MRN
49310,MRN
49311,MRN
49312,MRN
49313,GMS
49314,MRN
49315,MRN
49316,MRN
49317,MRN
49318,AN
49319,MRN
49320,MRN
49321,MRN
49322,MRN
49323,MRN
49324,MRN
49325,MRN
49326,MRN
49327,GMS
49328,MRN
49329,AN
49330,MRN
49331,MRN
49332,MRN
49333,MRN
49334,MRN
49335,MRN
49336,MRN
49337,MRN
49338,MRN
49339,MRN
49340,GMS
49341,MRN
49342,MRN
49343,MRN
49344,MRN
49345,MRN
49346,MRN
49347,MRN
49348,MRN
49349,MRN
49350,MRN
49351,MRN
49352,MRN
49353,MRN
49354,AN
49355,MRN
49356,MRN
49357,MRN
49358,MRN
49359,MRN
49360,GMS
49361,MRN
49362,MRN
49363,MRN
49364,MRN
49365,MRN
49366,MRN
49367,MRN
49368,MRN
49369,GMS
49370,MRN
49371,MRN
49372,MRN
49373,MRN
49374,MRN
49375,MRN
49376,MRN
49377,MRN
49378,MRN
49379,MRN
49380,MRN
49381,MRN
49382,MRN
49383,MRN
49384,MRN
49385,MRN
49386,MRN
49387,MRN
49388,MRN
49389,MRN
49390,MRN
49391,GMS
49392,MRN
49393,MRN
49394,MRN
49395,MRN
49396,MRN
49397,MRN
49398,MRN
49399,MRN
49400,MRN
49401,MRN
49402,MRN
49403,MRN
49404,MRN
49405,MRN
49406,MRN
49407,MRN
49408,MRN
49409,MRN
49410,MRN
49411,MRN
49412,MRN
49413,MRN
49414,MRN
49415,MRN
49416,MRN
49417,MRN
49418,MRN
49419,MRN
49420,MRN
49421,MRN
49422,MRN
49423,JMA
49424,MRN
49425,GMS
49426,MRN
49427,MRN
49428,MRN
49429,MRN
49430,MRN
49431,MRN
49432,MRN
49433,MRN
49434,MRN
49435,MRN
49436,MRN
49437,MRN
49438,MRN
49439,MRN
49440,MRN
49441,MRN
49442,MRN
49443,MRN
49444,MRN
49445,MRN
49446,MRN
49447,GMS
49448,MRN
49449,MRN
49450,MRN
49451,MRN
49452,MRN
49453,MRN
49454,MRN
49455,MRN
49456,MRN
49457,MRN
49458,MRN
49459,GMS
49460,GMS
49461,GMS
49462,MRN
49463,MRN
49464,MRN
49465,MRN
49466,MRN
49467,MRN
49468,MRN
49469,MRN
49470,MRN
49471,MRN
49472,MRN
49473,NASA
49474,MRN
49475,MRN
49476,MRN
49477,MRN
49478,MRN
49479,MRN
49480,MRN
49481,MRN
49482,MRN
49483,MRN
49484,MRN
49485,MRN
49486,MRN
49487,MRN
49488,JMA
49489,GMS
49490,MRN
49491,MRN
49492,MRN
49493,MRN
49494,MRN
49495,MRN
49496,MRN
49497,MRN
49498,MRN
49499,MRN
49500,MRN
49501,MRN
49502,MRN
49503,MRN
49504,MRN
49505,MRN
49506,MRN
49507,MRN
49508,MRN
49509,MRN
49510,MRN
49511,MRN
49512,MRN
49513,MRN
49514,MRN
49515,MRN
49516,MRN
49517,MRN
49518,AN
49519,MRN
49520,MRN
49521,MRN
49522,MRN
49523,MRN
49524,MRN
49525,MRN
49526,MRN
49527,MRN
49528,MRN
49529,MRN
49530,MRN
49531,MRN
49532,MRN
49533,MRN
49534,MRN
49535,MRN
49536,MRN
49537,MRN
49538,MRN
49539,MRN
49540,MRN
49541,MRN
49542,MRN
49543,JMA
49544,MRN
49545,MRN
49546,MRN
49547,MRN
49548,MRN
49549,MRN
49550,MRN
49551,MRN
49552,MRN
49553,MRN
49554,MRN
49555,MRN
49556,MRN
49557,MRN
49558,MRN
49559,MRN
49560,MRN
49561,MRN
49562,MRN
49563,MRN
49564,MRN
49565,MRN
49566,MRN
49567,MRN
49568,MRN
49569,MRN
49570,MRN
49571,MRN
49572,MRN
49573,MRN
49574,MRN
49575,MRN
49576,MRN
49577,MRN
49578,MRN
49579,MRN
49580,MRN
49581,MRN
49582,MRN
49583,MRN
49584,MRN
49585,MRN
49586,MRN
49587,AN
49588,MRN
49589,MRN
49590,MRN
49591,MRN
49592,JMA
49593,MRN
49594,MRN
49595,AN
49596,AN
49597,AN
49598,MRN
49599,AN
49600,MRN
49601,AN
49602,MRN
49603,AN
49604,AN
49605,AN
49606,AN
49607,AN
49608,MRN
49609,MRN
49610,AN
49611,MRN
49612,AN
49613,AN
49614,AN
49615,AN
49616,AN
49617,AN
49618,AN
49619,AN
49620,AN
49621,AN
49622,AN
49623,AN
49624,AN
49625,MRN
49626,AN
49627,AN
49628,AN
49629,NRCC
49630,NRCC
49631,NRCC
49632,NRCC
49633,AN
49634,NRCC
49635,NRCC
49636,AN
49637,MRN
49638,AN
49639,MRN
49640,MRN
49641,AN
49642,AN
49643,MRN
49644,AN
49645,MRN
49646,AN
49647,MRN
49648,AN
49649,AN
49650,AN
49651,AN
49652,AN
49653,MRN
49654,MRN
49655,MRN
49656,AN
49657,MRN
49658,AN
49659,MRN
49660,AN
49661,AN
49662,AN
49663,AN
49664,AN
49665,AN
49666,AN
49667,AN
49668,AN
49669,AN
49670,MRN
49671,AN
49672,AN
49673,AN
49674,AN
49675,AN
49676,AN
49677,AN
49678,AN
49679,AN
49680,AN
49681,AN
49682,AN
49683,AN
49684,MRN
49685,MRN
49686,MRN
49687,MRN
49688,AN
49689,AN
49690,AN
49691,AN
49692,AN
49693,AN
49694,AN
49695,AN
49696,AN
49697,AN
49698,AN
49699,AN
49700,AN
49701,AN
49702,AN
49703,AN
49704,AN
49705,AN
49706,AN
49707,AN
49708,AN
49709,AN
49710,AN
49711,AN
49712,MRN
49713,AN
49714,AN
49715,MRN
49716,AN
49717,AN
49718,AN
49719,AN
49720,AN
49721,AN
49722,AN
49723,AN
49724,AN
49725,AN
49726,AN
49727,AN
49728,AN
49729,AN
49730,AN
49731,AN
49732,AN
49733,AN
49734,MRN
49735,AN
49736,AN
49737,MRN
49738,MRN
49739,AN
49740,AN
49741,AN
49742,NASA
49743,AN
49744,AN
49745,AN
49746,AN
49747,AN
49748,AN
49749,AN
49750,AN
49751,AN
49752,AN
49753,AN
49754,AN
49755,AN
49755,ISRO
49756,AN
49757,AN
49758,AN
49759,AN
49760,AN
49761,AN
49762,AN
49763,AN
49764,MRN
49765,AN
49766,AN
49767,AN
49768,AN
49769,AN
49770,AN
49771,AN
49772,MRN
49773,MRN
49774,AN
49775,AN
49776,AN
49777,AN
49778,AN
49779,AN
49780,AN
49781,AN
49782,MRN
49783,AN
49784,MRN
49785,AN
49786,AN
49787,AN
49788,AN
49789,AN
49790,AN
49791,AN
49792,MRN
49793,MRN
49794,AN
49795,MRN
49796,AN
49797,AN
49798,AN
49799,MRN
49800,AN
49801,AN
49802,MRN
49803,AN
49804,MRN
49805,MRN
49806,AN
49807,AN
49808,AN
49809,AN
49810,AN
49811,AN
49811,ISRO
49812,AN
49813,MRN
49814,AN
49815,AN
49816,MRN
49817,AN
49818,AN
49819,AN
49820,AN
49821,AN
49822,AN
49823,AN
49824,MRN
49825,AN
49825,NASA
49826,AN
49827,AN
49828,AN
49829,AN
49830,AN
49831,AN
49832,MRN
49833,MRN
49834,AN
49835,MRN
49836,AN
49837,AN
49838,AN
49839,AN
49840,AN
49841,AN
49842,AN
49843,AN
49844,MRN
49845,AN
49846,AN
49847,AN
49848,MRN
49849,AN
49850,MRN
49851,AN
49852,AN
49853,MRN
49854,AN
49855,AN
49856,AN
49857,AN
49858,AN
49859,AN
49860,MRN
49861,AN
49862,AN
49863,AN
49864,AN
49865,AN
49866,AN
49867,MRN
49868,AN
49869,AN
49870,MRN
49871,AN
49872,AN
49873,AN
49874,AN
49875,AN
49876,AN
49877,AN
49878,AN
49879,AN
49880,MRN
49881,AN
49882,MRN
49883,AN
49884,AN
49885,AN
49886,AN
49887,AN
49888,AN
49889,AN
49890,AN
49891,AN
49892,AN
49893,MRN
49894,AN
49895,AN
49896,AN
49897,MRN
49898,MRN
49899,MRN
49900,AN
49901,AN
49902,AN
49903,AN
49904,AN
49905,AN
49906,AN
49907,AN
49908,AN
49909,AN
49910,MRN
49911,MRN
49912,AN
49913,AN
49914,AN
49915,MRN
49916,AN
49917,AN
49918,AN
49919,AN
49920,MRN
49921,MRN
49922,AN
49923,MRN
49924,MRN
49925,MRN
49926,AN
49927,MRN
49928,NASA
49929,NASA
49930,AN
49931,AN
49932,AN
49933,AN
49934,AN
49935,MRN
49936,MRN
49937,AN
49938,AN
49939,AN
49940,AN
49941,MRN
49942,AN
49943,AN
49944,AN
49945,AN
49946,AN
49947,MRN
49948,MRN
49949,AN
49950,AN
49951,AN
49952,AN
49953,AN
49954,AN
49955,AN
49956,AN
49957,MRN
49958,MRN
49959,MRN
49960,AN
49961,MRN
49962,AN
49963,AN
49964,AN
49965,AN
49966,AN
49967,AN
49968,AN
49969,AN
49970,AN
49971,AN
49972,AN
49973,AN
49974,AN
49975,MRN
49976,MRN
49977,MRN
49978,AN
49979,AN
49980,AN
49981,AN
49982,AN
49983,AN
49984,AN
49985,AN
49986,AN
49987,AN
49988,AN
49989,AN
49990,AN
49991,AN
49992,AN
49993,AN
49994,AN
49995,AN
49996,AN
49997,MRN
49998,MRN
49999,AN
50000,AN
50001,MRN
50002,AN
50003,AN
50004,MRN
50005,MRN
50006,AN
50007,AN
50008,MRN
50009,AN
50010,AN
50011,AN
50012,AN
50013,AN
50014,MRN
50015,MRN
50016,AN
50017,MRN
50018,NASA
50019,NASA
50020,AN
50021,AN
50022,MRN
50023,AN
50024,AN
50025,MRN
50026,MRN
50027,AN
50028,AN
50029,MRN
50030,MRN
50031,MRN
50032,AN
50033,AN
50034,AN
50035,MRN
50036,AN
50037,AN
50038,AN
50039,MRN
50040,AN
50041,AN
50042,AN
50043,AN
50044,MRN
50045,MRN
50046,NASA
50047,MRN
50048,AN
50049,AN
50050,AN
50051,MRN
50052,MRN
50053,AN
50054,AN
50055,AN
50056,AN
50057,MRN
50058,MRN
50059,MRN
50060,AN
50061,AN
50062,MRN
50063,AN
50064,NASA
50065,NASA
50066,NASA
50067,AN
50068,AN
50069,AN
50070,AN
50071,AN
50072,MRN
50073,AN
50074,MRN
50075,AN
50076,AN
50077,AN
50078,AN
50079,AN
50080,AN
50081,AN
50082,AN
50083,AN
50084,AN
50085,AN
50086,AN
50087,AN
50088,AN
50089,AN
50090,AN
50091,MRN
50092,AN
50093,AN
50094,AN
50095,GMS
50096,AN
50097,AN
50098,AN
50099,AN
50100,MRN
50101,MRN
50102,AN
50103,AN
50104,AN
50105,MRN
50106,AN
50107,AN
50108,AN
50109,MRN
50110,AN
50111,AN
50112,MRN
50113,AN
50114,AN
50115,MRN
50116,AN
50117,AN
50118,AN
50119,MRN
50120,AN
50121,NASA
50122,AN
50123,AN
50124,MRN
50125,MRN
50126,AN
50127,MRN
50128,AN
50129,MRN
50130,GMS
50131,AN
50132,AN
50133,AN
50134,AN
50135,AN
50136,AN
50137,AN
50138,MRN
50139,AN
50140,AN
50141,MRN
50142,AN
50143,AN
50144,AN
50145,AN
50146,AN
50147,MRN
50148,AN
50149,AN
50150,MRN
50151,MRN
50152,AN
50153,AN
50154,AN
50155,AN
50156,AN
50157,MRN
50158,AN
50159,AN
50160,AN
50161,NRCC
50162,NRCC
50163,NRCC
50164,NRCC
50165,AN
50166,NRCC
50167,NRCC
50168,NRCC
50169,NRCC
50170,NRCC
50171,NRCC
50172,NRCC
50173,AN
50174,AN
50175,AN
50176,AN
50177,AN
50178,MRN
50179,MRN
50180,MRN
50181,AN
50182,AN
50183,AN
50184,AN
50185,AN
50186,AN
50187,AN
50188,AN
50189,AN
50190,AN
50191,AN
50192,AN
50193,AN
50194,AN
50195,AN
50196,MRN
50197,MRN
50198,AN
50199,AN
50200,AN
50201,AN
50202,AN
50203,AN
50204,AN
50205,AN
50206,AN
50207,AN
50208,AN
50209,AN
50210,AN
50211,RVSN
50212,RVSN
50213,RVSN
50214,NASA
50215,RVSN
50216,RVSN
50217,RVSN
50218,RVSN
50219,RVSN
50220,AFSC
50221,AFSC
50222,RVSN
50223,RVSN
50224,NASA
50225,ISAS
50226,RVSN
50227,RVSN
50228,NASDA
50229,AFSC
50230,RVSN
50231,RVSN
50232,RVSN
50233,RVSN
50234,RVSN
50235,RVSN
50236,RVSN
50237,RVSN
50238,RVSN
50239,RVSN
50240,RVSN
50241,RVSN
50242,AFSC
50243,RVSN
50244,RVSN
50245,RVSN
50246,RVSN
50247,RVSN
50248,RVSN
50249,RVSN
50250,RVSN
50251,RVSN
50252,RVSN
50253,AFSC
50254,RVSN
50255,RVSN
50256,RVSN
50257,RVSN
50258,RVSN
50259,RVSN
50260,RVSN
50261,RVSN
50262,AFSC
50263,RVSN
50264,RVSN
50265,RVSN
50266,RVSN
50267,RVSN
50268,RVSN
50269,RVSN
50270,RVSN
50271,RVSN
50272,ISRO
50273,RVSN
50274,RVSN
50275,RVSN
50276,RVSN
50277,RVSN
50278,RVSN
50279,RVSN
50280,RVSN
50281,RVSN
50282,RVSN
50283,RVSN
50284,NASA
50285,RVSN
50286,RVSN
50287,RVSN
50288,RVSN
50289,RVSN
50290,RVSN
50291,RVSN
50292,RVSN
50293,RVSN
50294,RVSN
50295,RVSN
50296,RVSN
50297,NASA
50298,RVSN
50299,RVSN
50300,RVSN
50301,NASA
50302,RVSN
50303,RVSN
50304,RVSN
50305,RVSN
50306,RVSN
50307,RVSN
50308,NASA
50309,RVSN
50310,AFSC
50311,RVSN
50312,RVSN
50313,RVSN
50314,RVSN
50315,RVSN
50316,MRN
50317,MRN
50318,MRN
50319,MRN
50320,MRN
50321,USAF
50322,MRN
50323,MRN
50324,MRN
50325,MRN
50326,MRN
50327,MRN
50328,MRN
50329,MRN
50330,MRN
50331,MRN
50332,MRN
50333,MRN
50334,MRN
50335,MRN
50336,MRN
50337,MRN
50338,MRN
50339,MRN
50340,MRN
50341,MRN
50342,MRN
50343,MRN
50344,MRN
50345,MRN
50346,MRN
50347,USN
50348,MRN
50349,MRN
50350,GMS
50351,MRN
50352,MRN
50353,WFC
50354,MRN
50355,MRN
50356,MRN
50357,USAF
50358,MRN
50359,MRN
50360,USN
50361,MRN
50362,MRN
50363,MRN
50364,MRN
50365,MRN
50366,MRN
50367,MRN
50368,MRN
50369,USN
50370,MRN
50371,RVSN
50372,RVSN
50373,RVSN
50374,SAC
50375,ESA
50376,S394I
50377,NASA
50378,ISRO
50379,NASA
50380,ISRO
50381,NASA
50382,NASA
50383,ISRO
50384,ISRO
50385,ISRO
50386,ISRO
50387,ISRO
50388,ISRO
50389,ISRO
50390,ISRO
50391,ISRO
50392,ISRO
50393,ISRO
50394,ISRO
50395,ISRO
50396,ISRO
50397,ISRO
50398,ISRO
50399,ISRO
50400,ISRO
50401,ISRO
50402,ISRO
50403,ISRO
50404,ISRO
50405,ISRO
50406,ISRO
50407,ISRO
50408,ISRO
50409,ISRO
50410,ISRO
50411,ISRO
50412,ISRO
50413,ISRO
50414,ISRO
50415,ISRO
50416,ISRO
50417,ISRO
50418,ISRO
50419,ISRO
50420,ISRO
50421,ISRO
50422,ISRO
50423,ISRO
50424,ISRO
50425,ISRO
50426,ISRO
50427,ISRO
50428,ISRO
50429,ISRO
50430,ISRO
50431,ISRO
50432,ISRO
50433,ISRO
50434,ISRO
50435,ISRO
50436,ISRO
50437,ISRO
50438,ISRO
50439,ISRO
50440,ISRO
50441,ISRO
50442,ISRO
50443,ISRO
50444,ISRO
50445,ISRO
50446,ISRO
50447,ISRO
50448,ISRO
50449,ISRO
50450,ISRO
50451,ISRO
50452,ISRO
50453,ISRO
50454,ISRO
50455,ISRO
50456,ISRO
50457,ISRO
50458,ISRO
50459,AFGL
50460,AFGL
50461,ISRO
50462,ISRO
50463,ISRO
50464,ISRO
50465,ISRO
50466,ISRO
50467,ISRO
50468,ISRO
50469,ISRO
50470,ISRO
50471,ISRO
50472,ISRO
50473,ISRO
50474,ISRO
50475,ISRO
50476,ISRO
50477,ISRO
50478,ISRO
50479,ISRO
50480,ISRO
50481,ISRO
50482,ISRO
50483,ISRO
50484,ISRO
50485,ISRO
50486,ISRO
50487,ISRO
50488,ISRO
50489,ISRO
50490,ISRO
50491,ISRO
50492,ISRO
50493,ISRO
50494,ISRO
50495,ISRO
50496,ISRO
50497,ISRO
50498,ISRO
50499,ISRO
50500,ISRO
50501,ISRO
50502,ISRO
50503,ISRO
50504,ISRO
50505,ISRO
50506,ISRO
50507,ISRO
50508,ISRO
50509,ISRO
50510,ISRO
50511,ISRO
50512,ISRO
50513,ISRO
50514,ISRO
50515,ISRO
50516,ISRO
50517,ISRO
50518,ISRO
50519,ISRO
50520,ISRO
50521,ISRO
50522,ISRO
50523,ISRO
50524,ISRO
50525,ISRO
50526,ISRO
50527,ISRO
50528,ISRO
50529,ISRO
50530,ISRO
50531,ISRO
50532,ISRO
50533,ISRO
50534,ISRO
50535,ISRO
50536,ISRO
50537,ISRO
50538,ISRO
50539,ISRO
50540,ISRO
50541,ISRO
50542,ISRO
50543,ISRO
50544,RVSN
50545,DMA
50546,RVSN
50547,RVSN
50548,RVSN
50549,RVSN
50550,RVSN
50551,RVSN
50552,RVSN
50553,RVSN
50554,AN
50555,AN
50556,AN
50557,AN
50558,US7A
50559,US7A
50560,US7A
50561,NASA
50562,US7A
50563,CALT
50563,PLA2AC
50564,RVSN
50565,RN
50566,CALT
50566,PLA2AC
50567,USAF
50568,NASA
50569,USN
50570,USN
50571,USN
50572,USN
50573,AN
50574,AN
50575,RVSN
50576,AN
50577,AN
50578,AN
50579,NASA
50580,NASA
50581,SAC
50582,NASA
50583,USN
50584,USN
50585,USN
50586,RVSN
50587,USN
50588,NASA
50589,AN
50590,AN
50591,AN
50592,AN
50593,AN
50594,AN
50595,RVSN
50596,USN
50597,VMF
50598,USN
50599,USN
50600,USN
50601,USN
50602,NASA
50603,USN
50604,SRC
50605,NASA
50606,NASA
50607,NASA
50608,RVSN
50609,NASA
50610,NASA
50611,AFGL2
50612,SAC
50613,USN
50614,USN
50615,USN
50616,USN
50617,ISAS
50618,IAE
50619,RVSN
50620,USN
50621,USN
50622,USN
50623,RVSN
50624,SAND
50625,SAND
50626,ISAS
50627,ISAS
50628,NASDA
50629,NASA
50630,RVSN
50631,AFSC
50632,SAC
50633,USAF
50634,AFGL
50635,NASA
50636,NASA
50637,ALCS
50637,SAC
50638,NASA
50639,NASA
50640,NASA
50641,RVSN
50642,NASA
50643,AFSC
50644,NASA
50645,NASA
50646,NASA
50647,FKG
50648,FKG
50649,FKG
50650,FKG2
50651,NASA
50652,RVSN
50653,NASA
50654,AFGL2
50655,USN
50656,NASA
50657,SRC
50658,NTNF
50659,NTNF
50660,DLR
50661,DFVLR
50662,RN
50663,RVSN
50664,SRC
50665,DFVLR
50666,AFGL
50667,NTNF
50668,DLR
50668,NTNF
50669,DFVLR
50670,NASA
50671,NASA
50672,DLR
50673,RN
50674,RVSN
50675,NASA
50676,GMS
50677,GMS
50678,DMA
50679,NTNF
50680,DLR
50681,DFVLR
50682,SRC
50683,NASA
50684,DLR
50685,RVSN
50686,DLR
50687,DNA
50687,SAND
50688,RVSN
50689,GMS
50690,DNA
50690,SAND
50691,DNA
50691,SAND
50692,DNA
50692,SAND
50693,DNA
50693,SAND
50694,NASA
50695,DMA
50696,RVSN
50697,GMS
50698,GMS
50699,GMS
50700,NASA
50701,DNA
50701,SAND
50702,DNA
50702,SAND
50703,AFSC
50704,GMS
50705,GMS
50706,NASA
50707,RVSN
50708,IAE
50709,ISRO
50710,ISRO
50711,PLA2AC
50712,PLA2AC
50713,PLA2AC
50714,IQ224
50715,RVSN
50716,US7A
50717,US7A
50718,US7A
50719,US7A
50720,RVSN
50721,RVSN
50722,RVSN
50723,RVSN
50724,RVSN
50725,RVSN
50726,ISAS
50727,DFVLR
50728,DFVLR
50729,DFVLR
50730,RVSN
50731,RVSN
50732,RVSN
50733,RVSN
50734,RVSN
50735,RVSN
50736,RVSN
50737,ISAS
50738,RVSN
50739,RVSN
50740,RVSN
50741,RVSN
50742,RVSN
50743,RVSN
50744,RVSN
50745,CALT
50745,PLA2AC
50746,INTA
50747,INTA
50748,NASA
50749,RVSN
50750,RVSN
50751,RVSN
50752,RVSN
50753,RVSN
50754,RVSN
50755,RVSN
50756,MVS
50757,MVS
50758,MVS
50759,NTNF
50760,MVS
50761,MVS
50762,RVSN
50763,RVSN
50764,NASA
50765,NASDA
50766,AFSC
50767,ISAS
50768,USN
50769,USN
50770,USN
50771,USN
50772,SAC
50773,USAF
50774,US7A
50775,US7A
50776,USN
50777,NRCC
50778,NASA
50779,NASA
50780,ISRO
50781,ISRO
50782,NASA
50783,ISRO
50784,ISRO
50785,ISRO
50786,ISRO
50787,ISRO
50788,SAC
50789,NTNF
50790,ALCS
50790,SAC
50791,NRCC
50792,ALCS
50792,SAC
50793,USN
50794,USN
50795,USN
50796,USN
50797,RVSN
50798,RVSN
50799,AFSC
50800,NASA
50801,NASA
50802,RN
50803,NASA
50804,NASA
50805,USN
50806,AFSC
50807,NASA
50808,AN
50809,AN
50810,AN
50811,AN
50812,AN
50813,AN
50814,USN
50815,USN
50816,USN
50817,USN
50818,NRCC
50819,AFSC
50820,RN
50821,USN
50822,USN
50823,USN
50824,USN
50825,US7A
50826,US7A
50827,US7A
50828,US7A
50829,RVSN
50830,AN
50831,DFVLR
50832,AN
50833,AN
50834,AFSC
50835,MRN
50836,MRN
50837,MRN
50838,MRN
50839,MRN
50840,MRN
50841,MRN
50842,MRN
50843,MRN
50844,MRN
50845,MRN
50846,MRN
50847,MRN
50848,MRN
50849,MRN
50850,MRN
50851,MRN
50852,JMA
50853,GMS
50854,MRN
50855,MRN
50856,MRN
50857,MRN
50858,MRN
50859,MRN
50860,MRN
50861,MRN
50862,MRN
50863,MRN
50864,MRN
50865,MRN
50866,MRN
50867,MRN
50868,MRN
50869,MRN
50870,MRN
50871,MRN
50872,MRN
50873,MRN
50874,MRN
50875,MRN
50876,MRN
50877,MRN
50878,MRN
50879,MRN
50880,MRN
50881,MRN
50882,MRN
50883,JMA
50884,MRN
50885,AN
50886,MRN
50887,MRN
50888,MRN
50889,MRN
50890,GMS
50891,GMS
50892,GMS
50893,MRN
50894,MRN
50895,MRN
50896,MRN
50897,MRN
50898,MRN
50899,MRN
50900,MRN
50901,GMS
50902,GMS
50903,MRN
50904,MRN
50905,MRN
50906,MRN
50907,MRN
50908,MRN
50909,MRN
50910,MRN
50911,MRN
50912,MRN
50913,MRN
50914,MRN
50915,MRN
50916,MRN
50917,MRN
50918,MRN
50919,MRN
50920,MRN
50921,JMA
50922,MRN
50923,MRN
50924,MRN
50925,MRN
50926,MRN
50927,MRN
50928,MRN
50929,MRN
50930,MRN
50931,MRN
50932,MRN
50933,MRN
50934,MRN
50935,MRN
50936,MRN
50937,MRN
50938,MRN
50939,JMA
50940,NASA
50941,MRN
50942,MRN
50943,MRN
50944,MRN
50945,MRN
50946,MRN
50947,MRN
50948,MRN
50949,MRN
50950,MRN
50951,MRN
50952,MRN
50953,MRN
50954,MRN
50955,MRN
50956,MRN
50957,MRN
50958,MRN
50959,MRN
50960,GMS
50961,JMA
50962,MRN
50963,MRN
50964,MRN
50965,MRN
50966,GMS
50967,MRN
50968,GMS
50969,MRN
50970,MRN
50971,MRN
50972,MRN
50973,MRN
50974,MRN
50975,MRN
50976,MRN
50977,MRN
50978,MRN
50979,MRN
50980,JMA
50981,AN
50982,AN
50983,MRN
50984,MRN
50985,MRN
50986,MRN
50987,MRN
50988,MRN
50989,MRN
50990,GMS
50991,MRN
50992,MRN
50993,MRN
50994,MRN
50995,MRN
50996,MRN
50997,MRN
50998,MRN
50999,MRN
51000,MRN
51001,MRN
51002,MRN
51003,MRN
51004,MRN
51005,MRN
51006,MRN
51007,MRN
51008,JMA
51009,MRN
51010,JMA
51011,JMA
51012,JMA
51013,MRN
51014,MRN
51015,MRN
51016,GMS
51017,MRN
51018,MRN
51019,MRN
51020,MRN
51021,MRN
51022,MRN
51023,MRN
51024,GMS
51025,MRN
51026,GMS
51027,MRN
51028,MRN
51029,MRN
51030,MRN
51031,MRN
51032,MRN
51033,MRN
51034,MRN
51035,MRN
51036,JMA
51037,MRN
51038,MRN
51039,MRN
51040,MRN
51041,MRN
51042,MRN
51043,MRN
51044,NASA
51045,MRN
51046,MRN
51047,MRN
51048,MRN
51049,GMS
51050,MRN
51051,MRN
51052,MRN
51053,MRN
51054,MRN
51055,MRN
51056,MRN
51057,MRN
51058,NASA
51059,MRN
51060,MRN
51061,AN
51062,NASA
51063,MRN
51064,NASA
51065,MRN
51066,JMA
51067,GMS
51068,MRN
51069,MRN
51070,MRN
51071,MRN
51072,MRN
51073,MRN
51074,MRN
51075,MRN
51076,MRN
51077,MRN
51078,MRN
51079,NASDA
51080,NASA
51081,MRN
51082,MRN
51083,MRN
51084,GMS
51085,MRN
51086,MRN
51087,GMS
51088,GMS
51089,MRN
51090,GMS
51091,GMS
51092,GMS
51093,GMS
51094,MRN
51095,MRN
51096,MRN
51097,GMS
51098,MRN
51099,GMS
51100,GMS
51101,GMS
51102,GMS
51103,GMS
51104,MRN
51105,MRN
51106,MRN
51107,MRN
51108,MRN
51109,AN
51110,GMS
51111,GMS
51112,GMS
51113,MRN
51114,MRN
51115,MRN
51116,MRN
51117,MRN
51118,MRN
51119,MRN
51120,MRN
51121,NASA
51122,GMS
51123,MRN
51124,MRN
51125,MRN
51126,MRN
51127,MRN
51128,MRN
51129,MRN
51130,MRN
51131,JMA
51132,GMS
51133,MRN
51134,MRN
51135,MRN
51136,MRN
51137,MRN
51138,MRN
51139,MRN
51140,MRN
51141,MRN
51142,MRN
51143,MRN
51144,MRN
51145,MRN
51146,MRN
51147,MRN
51148,MRN
51149,NASA
51150,MRN
51151,MRN
51152,MRN
51153,MRN
51154,MRN
51155,MRN
51156,MRN
51157,GMS
51158,NASA
51159,MRN
51160,MRN
51161,AN
51162,MRN
51163,MRN
51164,MRN
51165,MRN
51166,MRN
51167,MRN
51168,MRN
51169,MRN
51170,MRN
51171,MRN
51172,GMS
51173,MRN
