LV_ID,LV_NAME,LV_VARIANT,LV_CLASS,LV_FAMILY_CODE,LV_ALIAS,MIN_STAGE,MAX_STAGE,LENGTH,DIAMETER,LAUNCH_MASS,LEO_CAPACITY,GTO_CAPACITY,TAKEOFF_THRUST,APOGEE,RANGE
1415,Titan 404A,,orbital launch vehicle,Titan,,0,2,54,3.05,906,17700,0,14200,1000,
1416,Titan 404B,,orbital launch vehicle,Titan,,0,2,54,3.05,910,21680,0,15000,1000,
1417,Titan 405A,,orbital launch vehicle,Titan,,0,2,54,3.05,906,17700,0,14200,1000,
1418,Titan 405B,,orbital launch vehicle,Titan,,0,2,54,3.05,910,21680,0,15000,1000,
1419,Titan I,,missile,Titan,,1,2,31,3.05,105.1,0,0,1450,1000,
1420,Titan II,,missile,Titan,,1,2,31.1,3.05,150,0,0,2000,1380,
1421,Titan II GLV,,orbital launch vehicle,Titan,,1,2,32.8,3.05,150,3600,0,2090,300,
1422,Titan II SLV,,orbital launch vehicle,Titan,,1,2,34.6,3.05,155,1900,0,2090,1000,
1423,Titan IIIA,,orbital launch vehicle,Titan,,1,3,42,3.05,161.7,4100,,2300,4000,
1424,Titan IIIB,,orbital launch vehicle,Titan,,1,3,45,3.05,156.5,3700,0,2300,1000,
1425,Titan IIIC,,orbital launch vehicle,Titan,,0,3,38.3,3.05,626.2,13300,3000,10600,40000,
1426,Titan IIID,,orbital launch vehicle,Titan,,0,2,36,3.05,613,11200,0,10600,1000,
1427,Titan IIIE,,orbital launch vehicle,Titan,,0,3,48.8,3.05,633,14000,0,10600,400000,
1428,Titus,,rocket test vehicle,Stromboli,,1,2,11.6,.56,3.4,0,0,170,250,
1429,Tochka,,missile,Tochka,,1,1,6.4,.65,2,0,0,,20,
1430,Tochka-U,,missile,Tochka,,1,1,6.4,.65,2,0,0,,26,
1431,Tomahawk,,research rocket,Tomahawk,,1,1,5,.23,.3,0,0,44,80,
1432,Topaze VE111,,rocket test vehicle,Agate,,1,1,7.1,.8,2.8,0,0,120,80,
1433,Topaze VE111L,,rocket test vehicle,Agate,,1,1,7.9,.8,3.4,0,0,147,110,
1434,Topol',,missile,Topol,,1,3,21.5,1.8,45,0,0,890,1000,1050
1435,Topol'-E,,missile,Topol,,1,3,21.5,1.8,45,0,0,890,1000,1050
1436,Topol'-M,,missile,Topol,,1,3,20.5,1.8,47.1,0,0,890,1000,1050
1437,Topol'-M 15Zh55,,missile,Topol,,1,3,20.5,1.8,47.1,0,0,890,1000,1050
1438,Trailblazer 1,,research rocket,HJ,,1,6,17.1,.58,3.4,0,0,365,280,
1439,Trailblazer 2,M,research rocket,Sergeant,,0,5,15.7,.79,6.1,0,0,547,300,
1440,Trailblazer 2,,research rocket,Sergeant,,0,4,15.7,.79,6.1,0,0,547,300,
1441,Tri-Deacon Deacon HPAG,,endoatmospheric research test vehicle,Deacon,,1,3,7,.15,.2,0,0,75,20,
1442,Trident C-4,,missile,Trident,,1,3,10.4,1.88,33.1,0,0,,1000,7300
1443,Trident D-5,,missile,Trident,,1,3,13.6,2.11,58.5,0,0,,1000,11000
1444,Triple Deacon,,endoatmospheric research test vehicle,Deacon,,1,1,7,.15,.1,0,0,75,20,
1445,Triple Deacon HPAG,,endoatmospheric research test vehicle,Deacon,,1,2,7,.15,.1,0,0,75,20,
1446,Tsiklon-2,,orbital launch vehicle,R-36,,1,2,35.5,3,180,3350,0,2652,1000,
1447,Tsiklon-2A,,orbital launch vehicle,R-36,,1,2,39.7,3,180,3000,0,2652,1000,
1448,Tsiklon-3,,orbital launch vehicle,R-36,,1,3,39.3,3,190,4100,0,2745,2000,
1449,UR-100,,missile,UR-100,,1,2,16.9,2,42.3,0,0,2070,1000,10600
1450,UR-100K,,missile,UR-100,,1,2,18.9,2,50,0,0,2070,1000,12000
1451,UR-100M,,missile,UR-100,,1,2,16.7,2,42.3,0,0,2070,1000,10600
1452,UR-100N,,missile,UR-100N,,1,2,18.9,2.5,50,0,0,,1000,12000
1453,UR-100NU 15A35,,missile,UR-100N,,1,3,24.3,2.5,105.6,0,0,1870,1000,10000
1454,UR-100NU 15A35P,,missile,UR-100N,,1,3,24.3,2.5,105.6,0,0,1870,1000,10000
1455,UR-100NU 15A35S,,missile,UR-100N,,1,3,24.3,2.5,105.6,0,0,1870,1000,10000
1456,UR-100U,,missile,UR-100,,1,2,18.9,2,50,0,0,2070,1000,12000
1457,UR-200,,missile,UR-200,,1,2,26.4,3,138,0,0,2001,1000,120
1458,UR-500,,orbital launch vehicle,Proton,,1,2,39,7.4,595,8400,0,9500,300,
1459,UR-500K,,orbital launch vehicle,Proton,Proton-K,1,3,50,7.4,694,19000,0,9500,300,
1460,UR-500K/Blok D,,orbital launch vehicle,Proton,Proton-K/D,1,4,55.4,7.4,691.5,5000,4350,9500,400000,
1461,Unha-1,,missile,Unha,,1,2,29,2.4,85,0,0,1000,1000,4000
1462,Unha-2,,orbital launch vehicle,Unha,,1,3,30,2.4,85,50,0,1000,2000,
1463,Unha-3,,orbital launch vehicle,Unha,,1,3,30,2.4,85,50,0,1000,2000,
1464,Unknown,,research rocket,Unknown,,1,1,,,,,,,,
1465,Uprated Saturn I,,orbital launch vehicle,Saturn,Saturn IB,1,2,68.1,6.53,587.3,,,7290,250,
1466,Upstage,,endoatmoshpheric test/research,HIBEX,,1,2,5.2,.79,6,0,0,,20,
1467,Ute Apache,,research rocket,Genie,,1,2,4.2,.38,.5,0,0,60,200,
1468,Ute Tomahawk,,research rocket,Genie,,1,2,5.2,.38,.5,0,0,60,230,
1469,V-1000,,endoatmospheric rocket,V-1000,,0,1,14.5,1,8.8,0,0,,30,
1470,V-2,,research rocket,V-2,,1,1,13.6,1.65,12.8,0,0,312,200,
1471,V-750,,research rocket,V-750,,0,1,10.7,.65,2.3,0,0,490,27,
1472,V-825,,tactical ballistic missile,V-825,,0,1,18.5,1.3,16.6,0,0,,180,
1473,VE10 Aigle,,endoatmospheric research test vehicle,Stromboli,,1,1,8,.55,2.3,0,0,,20,
1474,VE10A Aigle,,endoatmospheric research test vehicle,Stromboli,,1,1,8,.55,2.3,0,0,,20,
1475,VLS-1,,orbital launch vehicle,S-40,,0,3,19.5,1.01,50.7,120,0,1172,750,
1476,VLS-R1,,endoatmoshpheric test/research,Sonda,,1,2,6,.72,1,0,0,120,10,
1477,VLS-R2,,endoatmoshpheric test/research,Sonda,,0,1,4.3,.3,1,0,0,120,50,
1478,VS-30,,research rocket,Sonda3,,1,1,5,.56,1.4,0,0,102,140,
1479,VS-30/Orion,,research rocket,Sonda3,,1,2,7,.56,1.8,0,0,102,320,
1480,VS-31/Imp. Malemute,,research rocket,Sonda3,,1,2,8,.56,2.7,0,0,102,400,
1481,VS-31/Orion,,research rocket,Sonda3,,1,2,8,.56,1.8,0,0,102,400,
1482,VS-40,,research rocket,S-40,,1,2,9.5,1.01,6.8,0,0,190,1000,
1483,VS-40M,,research rocket,S-40,,1,2,9.5,1.01,6.8,0,0,190,1000,
1484,VSB-30,,research rocket,Sonda3,,1,2,12,.56,2.6,0,0,102,265,
1485,Vanguard,X-248,orbital launch vehicle,Viking,,1,3,22.1,1.14,10,20,0,120,3000,
1486,Vanguard,,orbital launch vehicle,Viking,,1,3,22.1,1.14,10,20,0,120,3000,
1487,Vega,1,orbital launch vehicle,Vega,,1,4,30.1,3,136.7,1500,,2974,1000,
1488,Vega,,orbital launch vehicle,Vega,,1,4,30.1,3,136.7,1500,,2974,1000,
1489,Vega Statoreacteur,,cruise missile,Stromboli,,1,1,9.9,.56,1.7,0,0,,30,
1490,Veronique,,research rocket,Veronique,,1,1,7.3,.55,1.3,0,0,40,100,
1491,Veronique 61,,research rocket,Veronique,,1,1,9.5,.55,1.9,0,0,60,300,
1492,Veronique 61M,,research rocket,Veronique,,1,1,9.5,.55,1.9,0,0,60,300,
1493,Veronique AGI,,research rocket,Veronique,,1,1,7.1,.55,1.3,0,0,40,100,
1494,Veronique P2,,endoatmoshpheric test/research,Veronique,,1,1,6,.55,.5,0,0,20,2,
1495,Veronique P6,,endoatmoshpheric test/research,Veronique,,1,1,6,.55,.5,0,0,20,2,
1496,Veronique R,,endoatmoshpheric test/research,Veronique,,1,1,7.3,.55,1.3,0,0,40,2,
1497,Vertikal' K65UP,,big test rocket,R-14,,1,1,27.6,2.4,90,0,0,1485,1500,
1498,Vesta,,research rocket,Vesta,,1,1,10.2,1,6,0,0,140,250,
1499,Viking,,research rocket,Viking,,1,1,14.9,.81,4.5,0,0,93,200,
1500,Viking Type 9,,research rocket,Viking,,1,1,12.8,1.14,6.8,0,0,93,250,
1501,Viper,,exoatmospheric weather rocket,Viper,,1,1,2.4,.16,0,0,0,,100,
1502,Viper 3A,,exoatmospheric weather rocket,Viper3,,1,1,2.4,.114,0,0,0,,120,
1503,Viper Falcon,,exoatmospheric weather rocket,Viper,,1,2,3.5,.17,0,0,0,,80,
1504,Viper V/Dart,,exoatmospheric weather rocket,Viper5,,1,1,3.4,.18,0,0,0,27,150,
1505,Viper-Arrow,,research rocket,Viper,,1,2,5,.17,.1,0,0,24,100,
1506,Viper-Dart,,exoatmospheric weather rocket,Viper,,1,1,3.4,.16,0,0,0,,120,
1507,Volna,,missile,R-29,,1,2,14.1,1.9,35.3,0,0,682,1000,6500
1508,Voskhod 11A57,,orbital launch vehicle,R-7,,1,3,44,2.95,305.1,5600,0,4054,500,
1509,Vostok 8A92,,orbital launch vehicle,R-7,,1,3,38.4,2.95,285.9,4750,0,4020,500,
1510,Vostok 8A92M,,orbital launch vehicle,R-7,,1,3,38.8,2.95,283.1,1280,0,4020,1000,
1511,Vostok 8K72,,orbital launch vehicle,R-7,,1,3,38.4,2.95,283.5,4500,0,3998,500,
1512,Vostok 8K72K,,orbital launch vehicle,R-7,,1,3,38.4,2.95,287,4700,0,3998,70000,
1513,Vostok-L 8K72,,orbital launch vehicle,R-7,,1,3,33.5,2.95,279.1,4000,0,3998,400000,
1514,Vysota,,missile,R-29,,1,2,13,1.9,33.3,0,0,682,1000,9100
1515,WAC,,endoatmoshpheric test/research,WAC,,0,1,7.3,.3,.3,0,0,,10,
1516,WAC A,,endoatmoshpheric test/research,WAC,,0,1,7.3,.3,.3,0,0,,75,
1517,WAC B,,endoatmoshpheric test/research,WAC,,0,1,7.3,.3,.3,0,0,,75,
1518,WASP,,research rocket,Sergeant,,0,2,14.7,.79,6.8,0,0,580,240,
1519,Wasserfall,,endoatmospheric rocket,Hermes,,1,1,7.8,.88,3.5,0,0,80,18,29
1520,X-15,,big test rocket,X-15,,0,1,15.3,3.55,14.2,0,0,257,100,
1521,X-17,,rocket test vehicle,Sergeant,,1,3,12.3,.79,3.4,0,0,220,500,
1522,X-17 HTV,1,endoatmospheric research test vehicle,Nike,,1,3,5,.2,.1,0,0,209,10,
1523,X-17 HTV,,endoatmospheric research test vehicle,Nike,,1,3,5,.2,.1,0,0,209,10,
1524,X-17 QTV,,endoatmospheric research test vehicle,T-40,,1,3,2.5,.2,.1,0,0,13,10,
1525,X-51A,,endoatmoshpheric test/research,ATACMS,,0,2,7.7,.61,1.8,0,0,180,20,
1526,X-7A-1,,cruise missile,HJ,,1,2,2.1,.61,3.6,0,0,,30,
1527,X-7A-3,,cruise missile,X-7,,0,1,2.1,.61,3.6,0,0,,30,
1528,X-7B,,cruise missile,X-7,,0,1,2.1,.61,3.6,0,0,,30,
1529,Xaero,,research rocket,Xaero,,1,1,4.6,.77,1,0,0,,30,
1530,Yars,,missile,Topol,,1,3,20.5,1.8,47.1,0,0,890,1000,1050
1531,Yars 15Zh65M,,missile,Topol,,1,3,20.5,1.8,47.1,0,0,890,1000,1050
1532,Yars-M,,missile,Topol,,1,3,20.5,1.8,47.1,0,0,890,1000,1050
1533,ZUR-215,,research rocket,V-750,,1,1,10.7,.65,2.3,0,0,490,27,
1534,Zelzal,,research rocket,Zelzal,,1,1,10,.61,.9,0,0,,50,209
1535,Zenit,C,research rocket,Zenith,,0,1,5.9,.42,.9,0,0,45,190,
1536,Zenit,,research rocket,Zenith,,1,1,4.6,.42,.7,0,0,45,140,
1537,Zenit-2,,orbital launch vehicle,Zenit,,1,2,57,3.9,459,13500,0,7259,1000,
1538,Zenit-2 11K77.05,,orbital launch vehicle,Zenit,,1,2,57,3.9,459,13500,0,7259,1000,
1539,Zenit-2M,,orbital launch vehicle,Zenit,,1,2,57,3.9,459,13500,0,7259,1000,
1540,Zenit-2SB,,orbital launch vehicle,Zenit,,1,2,59.6,3.9,471,0,5000,7259,40000,
1541,Zenit-3F,,orbital launch vehicle,Zenit,,1,3,59,3.9,471,0,5000,7259,40000,
1542,Zenit-3SL,,orbital launch vehicle,Zenit,,1,3,59.6,3.9,471,0,5000,7259,40000,
1543,Zenit-3SLB,,orbital launch vehicle,Zenit,,1,3,59.6,3.9,471,0,5000,7259,40000,
1544,Zenit-3SLBF,,orbital launch vehicle,Zenit,Zenit-3F,1,3,59.6,3.9,471,0,5000,7259,40000,
1545,Zhinui,,research rocket,ZN,,1,1,4.8,.15,.1,0,0,10,120,
1546,Zombie,,research rocket,ATACMS,,1,1,5,.61,1,0,0,57,40,
1547,Zulfiqar,,research rocket,Zelzal,,1,1,10,.61,.9,0,0,,50,700
1548,Zyb,,missile,R-27,,1,1,9.7,1.5,14.2,0,0,,500,3000
1549,Zyb R-27K,,missile,R-27,,1,1,9.7,1.5,14.2,0,0,,500,3000
1550,Zyb R-27U,,missile,R-27,,1,1,9.7,1.5,14.2,0,0,,500,3000
1551,eMRBM,,missile,SR19,,0,2,15.5,1.32,15,0,0,267,300,
1552,eMRBM-T1,,missile,SR19,,0,2,15.5,1.32,15,0,0,267,300,
