SITE_ID,SITE_NAME,SITE_CODE,SITE_TYPE,STATE_ORG_CODE,START_DATE,STOP_DATE,SITE_SHORT_NAME,SITE_FULL_NAME,SITE_LOCATION,LONGITUDE,LATITUDE,DEGREES_UNCERTAINTY
1721,V,SLC1E,launch point,,1967-05-09 00:00:00,1968-09-18 00:00:00,V     SLC1E,"Space Launch Complex 1-East, Vandenberg AFB",,-120.6188,34.7523,.005
1722,V,SLC1W,launch point,,1966-08-09 00:00:00,1971-12-14 00:00:00,V     SLC1W,"Space Launch Complex 1-West, Vandenberg AFB",,-120.6237,34.755,.005
1723,V,SLC2E,launch point,,1966-10-02 00:00:00,1972-03-12 00:00:00,V     SLC2E,"Space Launch Complex 2-East, Vandenberg AFB",,-120.6106,34.7468,.005
1724,V,SLC2W,launch point,,1966-12-29 00:00:00,,V     SLC2W,"Space Launch Complex 2-West, Vandenberg AFB",,-120.6155,34.7523,.005
1725,V,SLTF,launch point,,1961-05-03 00:00:00,1961-05-03 00:00:00,V     SLTF,"Silo Lift Test Facility, Vandenberg AFB",,-120.5405,34.8016,.005
1726,V,TP-01,launch point,,1983-06-17 00:00:00,1991-04-18 00:00:00,V     TP-01,"Silo TP-01, Vandenberg AFB",,-120.6,34.8,.1
1727,V,,launch site,US,1958-01-01 00:00:00,,V     -,"Vandenberg AFB, California",,-120.62,34.75,.02
1728,V2BURG,,launch site,DR,,,V2BUR -,"V-2 launch area, Burgsteinfurt",,7.3,52.1,.1
1729,V2ENS,,launch site,DR,1944-01-01 00:00:00,1944-01-01 00:00:00,V2 Enschede,"V-2 launch area, Enschede, Nederlanden",,6.89,52.22,.05
1730,V2EUS,,launch site,DR,,,V2EUS -,"V-2 launch area, Euskirchen, Deutschland",,6.8,50.65,.1
1731,V2HAAG,LP1,launch point,DR,,,V2 Haag,V-2 launch area near Den Haag-Wassenaar,,4.3799,52.1302,.01
1732,V2HAAG,LP2,launch point,DR,,,V2 Haag,V-2 launch area near Den Haag-Wassenaar,,4.3693,52.12,.01
1733,V2HAAG,LP3,launch point,DR,1945-03-03 00:00:00,1945-03-01 00:00:00,V2 Haag,"V-2 launch area at Duindigt Race Course, Den Haag",,4.3448,52.1067,.0002
1734,V2HAAG,,launch site,DR,,,V2HAA -,V-2 launch area near Den Haag-Wassenaar,,4.3799,52.1302,.01
1735,V2HACH,,launch site,DR,,,V2HAC -,V-2 launch area near Hachenburg/Montaburg,,7.8,50.5,.2
1736,V2HELL,,launch site,DR,,,V2 Hell.,V-2 launch area at Hellendoorn/Eelerberg,,6.43,52.41,.1
1737,V2HERM,,launch site,DR,,,V2HER -,V-2 launch area at Hermeskeil,,6.9,49.65,.1
1738,V2HOUF,,launch site,DR,,,V2VIE -,"V-2 launch areas, Houffalize, Belgium",,5.79,50.04,.02
1739,V2MERZ,,launch site,DR,,,V2MER -,"V-2 launch area, Merzig, N of Saar",,6.6,49.45,.1
1740,V2REM,,launch site,DR,,,V2 Remscheid,"V-2 launch area, Remscheid",,7.2,51.18,.1
1741,V2STAV,LP1,launch point,DR,,,V2 Rijs,"V-2 launch area, Rijs wood, Friesland",,5.4838,52.8563,.0002
1742,V2STAV,,launch site,DR,,,V2STA -,"V-2 launch area, Stavorem, Friesland",,5.4,52.9,.1
1743,V2VIEL,,launch site,DR,,,V2VIE -,"V-2 launch areas, Fraiture, Vielsalm, Ardennes",,5.752,50.258,.02
1744,V2VUGHT,,launch site,DR,1944-01-01 00:00:00,1944-01-01 00:00:00,V2 Vught,"V-2 launch area, Beukenhorst mansion, Vught, Nederlanden",,5.2885,51.6241,.0002
1745,V2WAL,,launch site,DR,,,V2WAL -,"V-2 launch area, Serooskerke, Walcheren, Holland",,3.5899,51.5515,.0002
1746,V2ZWOL,,launch site,DR,,,V2ZWO -,"V-2 launch area, Zwolle-Hellendoorn-Enschede",,6.45,52.4,.2
1747,VCM,,launch site,ARV,1969-01-01 00:00:00,1984-01-01 00:00:00,VCM   -,"Vicecomodoro Marambio Station, Seymour I, Graham Land, Antarctica",,-56.72,-64.23,.02
1748,VERNON,,launch site,F,1951-04-01 00:00:00,1951-04-01 00:00:00,VERNO -,"Vernon, Eure, France",,1.48,49.08,.02
1749,VIK,,launch site,IS,1964-08-01 00:00:00,1965-09-03 00:00:00,VIK   -,"Vik, Myrdalsandir, Island",,-19,63.42,.02
1750,VISKH,,launch site,IN,,,VISKH -,"DRDO-ENESTIEL Naval Sci/Tech Lab, Visakhapatnam, Andhra Pradesh",,83.25,17.7,.1
1751,VLAD,PL1,launch point,,1950-01-01 00:00:00,,VLAD  PL1,"PL 1, Vladimirovka Poligon",,46.2,48.4,.1
1752,VLAD,,launch site,SU,1950-01-01 00:00:00,,VLAD  -,Vladimirovka Poligon,,46.2,48.3,.1
1753,VOKV82A,,launch cruise,SU,1982-11-01 00:00:00,1983-01-01 00:00:00,Voyekov 82,Vokeyov cruise 1982,,,,
1754,VOKV83A,,launch cruise,SU,1983-08-01 00:00:00,1983-09-01 00:00:00,Voyekov 83,Vokeyov cruise 1983,,,,
1755,VOKV86A,,launch cruise,SU,1986-08-01 00:00:00,1986-08-01 00:00:00,Voyekov 86,Vokeyov cruise 1986,,,,
1756,VOKV87A,,launch cruise,SU,1987-05-01 00:00:00,1987-06-01 00:00:00,Voyekov 87,Vokeyov cruise 1987,,,,
1757,VOLN76A,,launch cruise,SU,1976-02-01 00:00:00,1976-03-01 00:00:00,Volna 76,Volna cruise 1976,,,,
1758,VOLN77A,,launch cruise,SU,1977-03-01 00:00:00,1977-05-01 00:00:00,Volna 77,Volna cruise 1977,,,,
1759,VOLN78A,,launch cruise,SU,1978-03-01 00:00:00,1978-03-01 00:00:00,Volna 78,Volna cruise 1978,,,,
1760,VOLN79A,,launch cruise,SU,1979-12-01 00:00:00,1979-12-01 00:00:00,Volna 79,Volna cruise 1979,,,,
1761,VOLN80A,,launch cruise,SU,1980-02-01 00:00:00,1980-02-01 00:00:00,Volna 80,Volna cruise 1980,,,,
1762,VOLN81A,,launch cruise,SU,1981-01-01 00:00:00,1981-03-01 00:00:00,Volna 81,Volna cruise 1981,,,,
1763,VORK,,launch site,SU,1960-01-01 00:00:00,1990-01-01 00:00:00,Vorkuta,"Vorkuta Sovetskiy, R-12 missile deployment","Vorkuta, Komi Republic",64.3,67.46,.01
1764,VOST,PU1S,launch point,,2016-01-01 00:00:00,,Vostochniy PU1S,"PU1S (371SK14) Soyuz pad, Vostochniy, Svobodniy, Amurskaya Oblast', Rossiya",,128.3322,51.8769,.001
1765,VOST,,launch site,RU,2016-01-01 00:00:00,,Vostochniy,"Vostochniy, Svobodniy, Amurskaya Oblast', Rossiya",,128,51.7,.5
1766,VS,PALC-A,launch point,,1964-07-01 00:00:00,1965-01-01 00:00:00,V     PALC-A,"Point Arguello Launch Complex A, Vandenberg AFB",,-120.5992,34.6591,.005
1767,VS,PALC-B,launch point,,1964-07-01 00:00:00,1965-01-01 00:00:00,V     PALC-B,"Point Arguello Launch Complex B, Vandenberg AFB",,-120.6017,34.6523,.005
1768,VS,PALC-C,launch point,,1964-07-01 00:00:00,1972-10-11 00:00:00,V     PALC-C,"Point Arguello Launch Complex C, Vandenberg AFB",,-120.6269,34.6057,.005
1769,VS,PALC-D,launch point,,1964-07-01 00:00:00,1966-05-19 00:00:00,V     PALC-D,"Point Arguello Launch Complex D, Vandenberg AFB",,-120.6234,34.6043,.005
1770,VS,PALC1-1,launch point,,1964-07-01 00:00:00,1966-05-24 00:00:00,V     PALC1-1,"Point Arguello Launch Complex 1-1, Vandenberg AFB",,-120.5911,34.64,.005
1771,VS,PALC1-2,launch point,,1964-07-01 00:00:00,1966-06-09 00:00:00,V     PALC1-2,"Point Arguello Launch Complex 1-2, Vandenberg AFB",,-120.5878,34.6359,.005
1772,VS,PALC2-3,launch point,,1964-07-01 00:00:00,1965-03-12 00:00:00,V     PALC2-3,"Point Arguello Launch Complex 2-3, Vandenberg AFB",,-120.6139,34.629,.005
1773,VS,PALC2-4,launch point,,1964-07-01 00:00:00,1966-06-03 00:00:00,V     PALC2-4,"Point Arguello Launch Complex 2-4, Vandenberg AFB",,-120.609,34.6276,.005
1774,VS,PLC-C,launch point,,1975-08-14 00:00:00,1975-12-12 00:00:00,V     PLC-C,"Probe Launch Complex C, Vandenberg AFB",,-120.6269,34.6057,.005
1775,VS,SLC3E,launch point,,1966-08-19 00:00:00,,V     SLC3E,"Space Launch Complex 3-East, Vandenberg AFB",,-120.5878,34.6359,.005
1776,VS,SLC3W,launch point,,1966-09-20 00:00:00,1995-03-24 00:00:00,V     SLC3W,"Space Launch Complex 3-West, Vandenberg AFB",,-120.5911,34.64,.005
1777,VS,SLC4E,launch point,,1966-07-12 00:00:00,,V     SLC4E,"Space Launch Complex 4-East, Vandenberg AFB","Vandenberg AFB, California",-120.609,34.6276,.005
1778,VS,SLC4W,launch point,,1966-07-29 00:00:00,,V     SLC4W,"Space Launch Complex 4-West, Vandenberg AFB",,-120.6139,34.629,.005
1779,VS,SLC5,launch point,,1966-08-04 00:00:00,1994-05-09 00:00:00,V     SLC5,"Space Launch Complex 5, Vandenberg AFB",,-120.6234,34.6043,.005
1780,VS,SLC6,launch point,,1966-01-01 00:00:00,,V     SLC6,"Space Launch Complex 6, Vandenberg AFB",,-120.6253,34.5783,.05
1781,VS,SLC8,launch point,,1999-12-01 00:00:00,,V     SLC8,"Commercial Space Launch Facility, California Spaceport, Vandenberg AFB",,-120.6324,34.5764,.001
1782,VS,,launch site,US,1964-12-31 00:00:00,,V     -,"South Vandenberg AFB, California",,-120.61,34.63,.02
1783,WAKE,T,launch point,,2015-01-01 00:00:00,,WAKE  -,"THAAD Launcher, Wake Island",,166.6539,19.2728,.0001
1784,WAKE,,launch site,UM79,1974-02-13 00:00:00,,WAKE  -,Wake Island,,166.618,19.29,.005
1785,WC,CB,launch point,,1964-04-01 00:00:00,1964-12-11 00:00:00,WC    CB,"Little Carter Bay, Bahama Is. (Same as Walker Cay?)",,-78.42,27.28,.02
1786,WC,,launch site,BS,1964-04-01 00:00:00,1964-12-11 00:00:00,WC    -,"Walker Cay, Bahama Islands",,-78.42,27.28,.02
1787,WEN,LC101,launch point,,2016-01-01 00:00:00,,WEN,"CZ-5 pad, Wenchang Space Center, Hainan",,110.9511,19.6143,.0001
1788,WEN,LC201,launch point,,2016-01-01 00:00:00,,WEN,"CZ-7 pad, Wenchang Space Center, Hainan",,110.9555,19.6185,.0001
1789,WEN,,launch site,CN,2016-01-01 00:00:00,,WEN,"Wenchang Space Center, Hainan",,110.9511,19.6142,.0001
1790,WI,5IN,launch point,,,,WI    5IN,5 Inch Naval Gun,,,,
1791,WI,7IN,launch point,,,,WI    7IN,"7-inch naval gun, WI",,,,
1792,WI,AMGD,launch point,,1990-01-01 00:00:00,,WI    AMGD,"Advanced Gun, Wallops Island",,-75.5,37.85,.05
1793,WI,LA0,launch point,,1980-01-01 00:00:00,1995-01-01 00:00:00,WI    LA0,"Pad 0, Wallops Flight Facility",,-75.4894,37.8316,.0001
1794,WI,LA0 ARC,launch point,,1995-01-01 00:00:00,,WI    LA0 ARC,"Launch Area 0, ARC launcher",,-75.4894,37.8316,.001
1795,WI,LA0 HAD,launch point,,1995-01-01 00:00:00,,WI    LA0 HAD,"Launch Area 0, HAD launcher",,-75.4894,37.8316,.0001
1796,WI,LA0A,launch point,,1995-01-01 00:00:00,2006-01-01 00:00:00,WI    LA0A,"Launch Area 0A, Wallops Flight Facility",,-75.4901,37.8315,.0001
1797,WI,LA1,launch point,,1950-01-01 00:00:00,,WI    LA1,"Aerobee Launcher, Launch Area 1, Wallops Flight Facility",,-75.4861,37.8352,.0001
1798,WI,LA1 AML,launch point,,1950-01-01 00:00:00,,WI    LA1 AML,"AML 50K Launcher, Launch Area 1, Wallops Flight Facility",,-75.4871,37.8352,.0001
1799,WI,LA1 HAD,launch point,,1950-01-01 00:00:00,,WI    LA4 HAD,"HAD launcher, Launch Area 4, Wallops Flight Facility",,-75.4696,37.8511,.0001
1800,WI,LA1 ML,launch point,,1950-01-01 00:00:00,,WI    LA4 ML,"Military Launcher, Launch Area 4, Wallops Flight Facility",,-75.4698,37.851,.0001
1801,WI,LA2,launch point,,1950-01-01 00:00:00,,WI    LA2,"Launch Area 2, Wallops Flight Facility",,-75.4834,37.8376,.0001
1802,WI,LA2 AML1,launch point,,1950-01-01 00:00:00,,WI    LA2 AML-1,"Thiokol AML-1 North, Launch Area 2, Wallops Flight Facility",,-75.4828,37.8381,.0001
1803,WI,LA2 AML2,launch point,,1950-01-01 00:00:00,,WI    LA2 AML-2,"Thiokol AML-2 South, Launch Area 2, Wallops Flight Facility",,-75.483,37.8379,.0001
1804,WI,LA2 ARC,launch point,,1950-01-01 00:00:00,,WI    LA2 ARC,"ARC Launcher, Launch Area 2, Wallops Flight Facility",,-75.4841,37.838,.0001
1805,WI,LA2 HAD,launch point,,1950-01-01 00:00:00,,WI    LA2 HAD,"HAD Launcher, Launch Area 2, Wallops Flight Facility",,-75.4826,37.8383,.0001
1806,WI,LA2 JUP,launch point,,1950-01-01 00:00:00,,WI    LA2 JUP,"Jupiter Launcher, Launch Area 2A, Wallops Flight Facility",,-75.482,37.8394,.0001
1807,WI,LA2 MLN,launch point,,1950-01-01 00:00:00,,WI    LA2 MLN,"Military Launcher North, Launch Area 2, Wallops Flight Facility",,-75.4834,37.8376,.0001
1808,WI,LA2 MLS,launch point,,1950-01-01 00:00:00,,WI    LA2 MLS,"Military Launcher South, Launch Area 2, Wallops Flight Facility",,-75.4835,37.8374,.0001
1809,WI,LA2 MRL,launch point,,1950-01-01 00:00:00,,WI    LA2 MRL,"MRL Launcher, Launch Area 2, Wallops Flight Facility",,-75.4834,37.8376,.002
1810,WI,LA2 RAG,launch point,,1950-01-01 00:00:00,,WI    LA2 RAG,"RAG Launcher, Launch Area 2A, Wallops Flight Facility",,-75.4824,37.8386,.0001
1811,WI,LA2A,launch point,,1950-01-01 00:00:00,,WI    LA2,"Launch Area 2A, Wallops Flight Facility",,-75.4834,37.8376,.0001
1812,WI,LA3,launch point,,1960-01-01 00:00:00,1970-01-01 00:00:00,WI    LA3,"Mk I Launcher, Launch Area 3, Wallops Flight Facility",,-75.4725,37.8503,.001
1813,WI,LA3 HAD,launch point,,1970-01-01 00:00:00,,WI    LA3 HAD,"HAD Launcher, Launch Area 3, Wallops Flight Facility",,-75.4725,37.8494,.0001
1814,WI,LA3A,launch point,,1964-01-01 00:00:00,1995-01-01 00:00:00,WI    LA3A,"Mk II Launcher, Launch Area 3, Wallops Flight Facility",,-75.4736,37.848,.0001
1815,WI,LA3B,launch point,,1970-01-01 00:00:00,,WI    LA3B,"20K AML launcher, Pad 3B, Launch Area 3, Wallops Flight Facility",,-75.4725,37.8494,.0001
1816,WI,LA4,launch point,,1950-01-01 00:00:00,,WI    LA4,"Launch Area 4, Wallops Flight Facility",,-75.4702,37.8508,.0001
1817,WI,LA4 MAST,launch point,,1950-01-01 00:00:00,,WI    LA4 MAST,"MAST launcher, Launch Area 4, Wallops Flight Facility",,-75.4702,37.8508,.0001
1818,WI,LA5,launch point,,1950-01-01 00:00:00,,WI    LA5,"Launch Area 5, Wallops Flight Facility",,-75.4681,37.8529,.0001
1819,WI,RW04/22,launch point,,1958-01-01 00:00:00,,WI    RW04/22,"RW04/22, WFF Research Airport, Wallops Main Base, Virginia",,-75.4633,37.9383,.0001
1820,WI,RW22,launch point,,1958-01-01 00:00:00,,WI    RW04/22,"RW04/22, WFF Research Airport, Wallops Main Base, Virginia",,-75.4633,37.9383,.0001
1821,WI,,launch site,US,1946-01-01 00:00:00,,WI    -,"Wallops Flight Facility, Wallops Island, Virginia",,-75.48,37.83,.02
1822,WILA,,launch site,US,1977-01-01 00:00:00,,WILA  -,"Wallops Island Launch Area, 8 km offshore",,-75.27,37.45,.01
1823,WLK,579-1,launch point,,,,WLK   579-1,"Silo 579-1, Walker AFB",,,,
1824,WLK,579-2,launch point,,,,WLK   579-2,"Silo 579-2, Walker AFB",,,,
1825,WLK,579-5,launch point,,,,WLK   579-5,"Silo 579-5, Walker AFB",,,,
1826,WLK,,launch site,US,,,WLK   -,"Walker AFB, Roswell, New Mexico","Roswell, New Mexico",-104.5305,33.3017,.001
1827,WONSAN,LP1,launch point,,,,WONSAN LP1,"Kalma Airport, Wonsan/Kittaeryong (Gitdaeryung), Kangwon-do",,127.495,39.157,.001
1828,WONSAN,LP2,launch point,,,,WONSAN LP2,"Masikryon Ski Resort, Wonsan/Kittaeryong (Gitdaeryung), Kangwon-do",,127.2503,39.066,.001
1829,WONSAN,LP3,launch point,,,,WONSAN LP3,"North Wonsan launch aera, Wonsan, Kangwon-do",,127.5369,39.4017,.001
1830,WONSAN,,launch site,KP,2006-01-01 00:00:00,,KITT  -,"Kalma Airport, Wonsan/Kittaeryong (Gitdaeryung), Kangwon-do",,127.495,39.157,.001
1831,WOO,LA1,launch point,,1948-01-01 00:00:00,,WOO   LA1,"LA1, Woomera Range, South Australia",,136.5,-30.925,.1
1832,WOO,LA2,launch point,,1948-01-01 00:00:00,,WOO   LA2,"LA2, Woomera Range, South Australia",,136.5,-30.925,.002
1833,WOO,LA2 AH,launch point,,1957-01-01 00:00:00,,WOO   LA2 AH,"Aero High launcher, Woomera",,136.5205,-30.9431,.0001
1834,WOO,LA2 D,launch point,,1957-01-01 00:00:00,,WOO   LA2 D,"Moraba mobile launcher, LA2, Woomera Range, South Australia",,136.5,-30.925,.002
1835,WOO,LA2 HAD,launch point,,1957-01-01 00:00:00,,WOO   HAD,"HAD launcher, Woomera",,136.5205,-30.9431,.0001
1836,WOO,LA2 HRV,launch point,,1957-01-01 00:00:00,1980-01-01 00:00:00,WOO   LA2 HRV,"Hypersonic launcher, LA2, Woomera Range, South Australia",,136.5,-30.925,.002
1837,WOO,LA2 LT,launch point,,1957-01-01 00:00:00,,WOO   LA2 LT,"Long Tom launcher, LA2, Woomera Range, South Australia",,136.5,-30.925,.002
1838,WOO,LA2 N,launch point,,1957-01-01 00:00:00,,WOO   LA2 N,"Nike Launcher, LA2, Woomera Range, South Australia",,136.5,-30.925,.002
1839,WOO,LA2 SL,launch point,,1957-01-01 00:00:00,,WOO   LA2 SL,"Skylark launcher, LA2, Woomera Range, South Australia",,136.5,-30.925,.002
1840,WOO,LA3,launch point,,1957-01-01 00:00:00,1970-01-01 00:00:00,WOO   LA3,"Launch Area 3, Woomera Range, South Australia",,136.5022,-30.9201,.002
1841,WOO,LA4,launch point,,1957-01-01 00:00:00,1970-01-01 00:00:00,WOO   LA4,"Launch Area 4, Woomera Range, South Australia",,136.5034,-30.9152,.002
1842,WOO,LA5,launch point,,1958-01-01 00:00:00,1965-01-01 00:00:00,WOO   LA5,"Launch Area 5A or 5B, Woomera Range",,136.4592,-30.95,.005
1843,WOO,LA5A,launch point,,1958-01-01 00:00:00,1965-01-01 00:00:00,WOO   LA5A,"Launch Area 5A, Woomera Range, South Australia",,136.4592,-30.95,.005
1844,WOO,LA5B,launch point,,1961-01-01 00:00:00,1971-01-01 00:00:00,WOO   LA5B,"Launch Area 5B, Woomera Range, South Australia",,136.4602,-30.95,.005
1845,WOO,LA6A,launch point,,1964-01-01 00:00:00,1970-01-01 00:00:00,WOO   LA6A,"Launch Area 6A, Woomera Range, South Australia",,136.431,-31.051,.005
1846,WOO,LA8,launch point,,1967-01-01 00:00:00,1970-01-01 00:00:00,WOO   LA8,"Launch Area 8, Woomera Range, South Australia",,136.437,-31.011,.02
1847,WOO,LA9,launch point,,1960-01-01 00:00:00,1970-01-01 00:00:00,WOO   LA9,"Launch Area 9, Woomera Range, South Australia",,136.4872,-30.9072,.0002
1848,WOO,MRL,launch point,,1957-01-01 00:00:00,,WOO   MRL,"MRL launcher, Woomera",,136.5207,-30.9429,.0001
1849,WOO,,launch site,AU,1948-01-01 00:00:00,,WOO   -,"Woomera Instrumented Range, Woomera, South Australia",,136.5,-30.925,.002
1850,WS,5IN,launch point,,1977-01-01 00:00:00,,WS    5IN,"Mk 39 5-inch naval gun, WSMR",,,,
1851,WS,7IN,launch point,,,,WS    7IN,"7-inch naval gun, WSMR",,,,
1852,WS,ALA1,launch point,,1945-09-01 00:00:00,1960-01-01 00:00:00,WS    ALA1,"Army Launch Area 1, WSPG",,-106.3782,32.401,.0001
1853,WS,ALA2,launch point,,1946-01-01 00:00:00,1960-01-01 00:00:00,WS    ALA2,"Army Launch Area 2, WSMR",,-106.38,32.4,.1
1854,WS,ALA3,launch point,,1958-01-01 00:00:00,1960-01-01 00:00:00,WS    ALA3,"Army Launch Area 3, WSPG",,-106.3215,32.4179,.001
1855,WS,ALA4,launch point,,1946-01-01 00:00:00,1960-01-01 00:00:00,WS    LC32,"Launch Complex 32, WSMR",,-106.4067,32.4066,.0001
1856,WS,ALA5,launch point,,1946-01-01 00:00:00,1960-01-01 00:00:00,WS    ALA5,"Army Launch Area 5, WSPG",,-106.28,32.41,.05
1857,WS,FIX,launch point,,1990-01-01 00:00:00,,WS    FIX,"Launch Complex 94 (FIX), WSMR",,-106.4589,34.2049,.0001
1858,WS,HARP5,launch point,,,,WS    5IN,"HARP 5-inch gun, WSMR",,,,
1859,WS,LC31,launch point,,1960-01-01 00:00:00,,WS    LC31,"Launch Complex 31, WSMR",,-106.4067,32.4066,.0001
1860,WS,LC32,launch point,,1960-01-01 00:00:00,,WS    LC32,"Launch Complex 32, WSMR",,-106.4067,32.4066,.0001
1861,WS,LC32E,launch point,,2009-01-01 00:00:00,,WS    LC32E,"Launch Complex 32-East, WSMR",,-106.4057,32.4066,.0002
1862,WS,LC32W,launch point,,2009-01-01 00:00:00,,WS    LC32W,"Launch Complex 32-West, WSMR",,-106.4057,32.4066,.0002
1863,WS,LC33,launch point,,1960-01-01 00:00:00,,WS    LC33,"Launch Complex 33, WSMR",,-106.3782,32.401,.0001
1864,WS,LC33 L-314,launch point,,1960-01-01 00:00:00,,WS    LC33,"Launcher 314, Launch Complex 33, WSMR",,-106.3782,32.401,.0001
1865,WS,LC33 L-361,launch point,,1960-01-01 00:00:00,,WS    LC33,"Launcher 361 Launch Complex 33, WSMR",,-106.3782,32.401,.0001
1866,WS,LC33 L-361L,launch point,,1960-01-01 00:00:00,,WS    LC33,"Launcher 361 Left Boom, Launch Complex 33, WSMR",,-106.3782,32.401,.0001
1867,WS,LC33 L-361R,launch point,,1960-01-01 00:00:00,,WS    LC33,"Launcher 361 Right Boom, Launch Complex 33, WSMR",,-106.3782,32.401,.0001
1868,WS,LC34,launch point,,1946-01-01 00:00:00,,WS    LC34,"Launch Complex 34, WSMR",,-106.3658,32.4039,.001
1869,WS,LC35,launch point,,1960-01-01 00:00:00,,WS    LC35,"Launch Complex 35, WSMR",,-106.343,32.404,.0001
1870,WS,LC35 L-21A,launch point,,1960-01-01 00:00:00,,WS    LC35 L-21A,"Aerobee Tower L-21A, Launch Complex 35, WSMR",,-106.3425,32.4043,.0001
1871,WS,LC35 L-21B,launch point,,1960-01-01 00:00:00,,WS    LC35 L-21B,"Aerobee Tower L-21B, Launch Complex 35, WSMR",,-106.3419,32.4043,.0001
1872,WS,LC35 L-457,launch point,,1960-01-01 00:00:00,,WS    LC35 L-457,"Navy Launcher, Launch Complex 35?, WSMR",,-106.3297,32.4133,.0001
1873,WS,LC36,launch point,,1960-01-01 00:00:00,,WS    LC36,"Launch Complex 36, WSMR",,-106.322,32.417,.005
1874,WS,LC36 L-455,launch point,,1960-01-01 00:00:00,,WS    LC36 L-455,"Aerobee Launcher (Trainable Tower) 455, Launch Complex 36, WSMR",,-106.3215,32.4179,.0001
1875,WS,LC36 L-462,launch point,,1960-01-01 00:00:00,,WS    LC36 L-462,"Launcher 462, Launch Complex 36, WSMR",,-106.3199,32.4181,.0001
1876,WS,LC36 L-479,launch point,,1960-01-01 00:00:00,,WS    LC36 L-479,"Launcher 479, Launch Complex 36, WSMR",,-106.3258,32.4169,.0001
1877,WS,LC36 L-536,launch point,,1960-01-01 00:00:00,,WS    LC36 L-536,"BB Launcher 536 (Aries), Launch Complex 36, WSMR",,-106.3256,32.4168,.0001
1878,WS,LC36 L-580,launch point,,1960-01-01 00:00:00,,WS    LC36 L-580,"Launcher 580, Launch Complex 36, WSMR",,-106.32,32.4181,.0001
1879,WS,LC36 L-630,launch point,,1960-01-01 00:00:00,,WS    LC36 L-630,"MRL Launcher 630, Launch Complex 36, WSMR",,-106.321,32.4178,.0001
1880,WS,LC36 L-702,launch point,,1960-01-01 00:00:00,,WS    LC36 L-702,"Aries 54K launcher, Launch Complex 36, WSMR",,-106.32,32.418,.01
1881,WS,LC36 L-738,launch point,,1960-01-01 00:00:00,,WS    LC36 L-738,"BB Athena Launcher 738, Launch Complex 36, WSMR",,-106.32,32.418,.0001
1882,WS,LC36 L-763,launch point,,1960-01-01 00:00:00,,WS    LC36 L-763,"Starbird 42ft 50K launcher, Launch Complex 36, WSMR",,-106.32,32.418,.01
1883,WS,LC37,launch point,,1960-01-01 00:00:00,,WS    LC37,"Launch Complex 37, WSMR",,-106.3097,32.4112,.001
1884,WS,LC38,launch point,,1960-01-01 00:00:00,,WS    LC38,"Launch Complex 38, WSMR  = ALA5",,-106.277,32.4162,.0001
1885,WS,LC38 Pit 207,launch point,,1960-01-01 00:00:00,,WS    LC38,"Launch Complex 38, WSMR",,-106.277,32.4162,.0001
1886,WS,LC38S,launch point,,1960-01-01 00:00:00,,WS    LC38 S,"Old pad south of Launch Complex 38, WSMR  = ALA5?",,-106.2791,32.405,.0001
1887,WS,LC39,launch point,,1960-01-01 00:00:00,,WS    LC39,"Launch Complex 39, WSMR",,-106.2365,32.4161,.0001
1888,WS,LC50,launch point,,1960-01-01 00:00:00,,WS    LC50,"Launch Complex 50, WSMR",,-106.3236,32.4722,.0001
1889,WS,NLA,launch point,,1946-01-01 00:00:00,1960-01-01 00:00:00,WS    NLA,"Navy Launch Area, WSPG",,-106.343,32.404,.0001
1890,WS,RC,launch point,,1956-01-01 00:00:00,,WS    RCRC,Red Canyon Range Camp,,-106.1658,33.6828,.0005
1891,WS,SEUS?,launch point,,1960-01-01 00:00:00,,WS    LC39?,"Launch Complex 39, WSMR (or SUES complex?)",,-106.2558,32.4077,.0001
1892,WS,SULF,launch point,,1960-01-01 00:00:00,,WS    SULF,"Speedball Uprange Launch Facility, WSMR",,-106.7364,33.7211,.0001
1893,WS,WSSH,launch point,,1981-01-01 00:00:00,,WS    WSSH,"White Sands Space Harbor, New Mexico",,-106.414,32.946,.002
1894,WS,ZURF,launch point,,1960-01-01 00:00:00,,WS    ZURF,"Zeus Uprange Facility, Stallion Site, WSMR","White Sands, New Mexico",-106.595,33.7581,.0005
1895,WS,,launch site,US,1946-01-01 00:00:00,,WS    -,"White Sands Missile Range, New Mexico",,-106.53,32.4,.1
